sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[42, 12, 2, 34, 30, 46, 26, 9, 49]",0.8930000066757202,59.130001068115234,0.9407,0.5069444179534912
"[10, 32, 30, 39, 33, 10, 36, 44, 33, 21, 35, 7, 10, 4, 26, 49]",0.890999972820282,59.665000915527344,0.9398,0.4930555522441864
"[10, 14, 47, 31, 14, 43, 39, 3, 13, 49]",0.8980000019073486,66.82599639892578,0.9393,0.5069444179534912
