sequence_per_episode,accuracy_per_episode,latency_per_episode,reward_per_episode,avg_reward_per_episode,loss,play_counts,min_max,best_so_far
"[[ 7  7 44  3 30 13 12 43 27 34 32  3  5  8 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,762.4030151367188,0.498,0.6179,2.3466625213623047,5,"[0.8, 0.9024]","(0.889, 151.541, 0.9024)"
"[[20  2  2 30 42 21 40 33 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41200000047683716,857.0419921875,0.4612,0.52818,2.5641207695007324,5,"[0.8, 0.7569]","(0.889, 151.541, 0.9024)"
"[[38  7  5 48  6 23 14 39 18  4  6 41 23 23 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41600000858306885,919.760009765625,0.4374,0.55612,2.3943357467651367,5,"[0.8, 0.7838]","(0.889, 151.541, 0.9024)"
"[[24 42 41 23 34 11  4 15 30 38 14  4 21 44 41 24 47 30 42 41 21 48  9 30
  44  6 15 12 38  2 38]]",0.40799999237060547,833.8400268554688,0.4691,0.53172,3.3697383403778076,5,"[0.8, 0.8044]","(0.889, 151.541, 0.9024)"
"[[24 47  8 31 23 21 36 32 13  7  4 40 35 11  1 36 13  2 49  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40400001406669617,886.0579833984375,0.4469,0.51642,2.7124714851379395,5,"[0.8, 0.654]","(0.889, 151.541, 0.9024)"
"[[40 43 15  2 46 26 17 13 15 21  5 30  4 27 30 24 15 11 31 47 46 31  1 36
   7 26 16 32 32  3 30]]",0.4050000011920929,577.926025390625,0.5705,0.6787000000000001,2.6265740394592285,6,"[0.8, 0.9281]","(0.88, 79.639, 0.9281)"
"[[22 39 22 20 22 17  1 35 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,991.7899780273438,0.4053,0.59668,2.3951914310455322,5,"[0.8, 0.897]","(0.88, 79.639, 0.9281)"
"[[38 39 18 29 14  1  7  1 23  3  6  4 30 30  8 49  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.6299999952316284,326.4230041503906,0.7461,0.58845,3.2354915142059326,6,"[0.8, 0.8707]","(0.88, 79.639, 0.9281)"
"[[28  7 12 15  8 30 16 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41600000858306885,424.97900390625,0.6353,0.5740399999999999,3.00374174118042,5,"[0.8, 0.9187]","(0.88, 79.639, 0.9281)"
"[[17 42 28  1 11 12 46 15 25 15 26 23  6 13  1 20 37 17  1 21  9 49  0  0
   0  0  0  0  0  0  0]]",0.39899998903274536,1000.5239868164062,0.4,0.7325666666666667,2.8507635593414307,6,"[0.8, 0.92]","(0.88, 79.639, 0.9281)"
"[[19 48 39 28  1  1  4 40 14 22 15 35 16  2 24 21 45  1 19 26 46 19 47 32
  43  7 16 20 23 43 27]]",0.4050000011920929,1360.68896484375,0.4017,0.42168,2.9321367740631104,5,"[0.8, 0.4621]","(0.88, 79.639, 0.9281)"
"[[38  3 36 45  3 27 40 37 28  4 23  6 39  5 40 19  5  1 42 19 32 33  6 33
  15 19 32 23  8 27 43]]",0.40799999237060547,650.14599609375,0.5426,0.5631,2.957249879837036,5,"[0.8, 0.7538]","(0.88, 79.639, 0.9281)"
"[[17  1 26 26  5 13  3 39 40 39 23 11 25 38 39 36  1 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,960.2039794921875,0.4186,0.53662,2.6384615898132324,5,"[0.8, 0.7246]","(0.88, 79.639, 0.9281)"
"[[33 29 26 38 39  2 46 29 25 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.47200000286102295,138.6580047607422,0.7685,0.6814199999999999,2.78438401222229,5,"[0.8, 0.9233]","(0.88, 79.639, 0.9281)"
"[[24 38 15 25 47 41  4 13 40 31 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,860.9810180664062,0.4576,0.5538000000000001,2.540332317352295,5,"[0.8, 0.7461]","(0.88, 79.639, 0.9281)"
"[[21 21  6 41 39  3  2 39  9 18 29 48 36 47  7 31 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4050000011920929,929.4000244140625,0.4299,0.54798,2.4676685333251953,5,"[0.8, 0.91]","(0.88, 79.639, 0.9281)"
