accuracy_per_play,latency_per_play,reward_per_play,sequence_per_play
0.4090000092983246,808.6519775390625,0.4795,"[[ 7 48 35 34 12 39 17  9 47  9 34 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.414000004529953,910.781005859375,0.4404,"[[24 28 31 41 14  2 21  9 45 30 33 17 14 19 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8740000128746033,471.9010009765625,0.7692,"[[37 25 37 41 35 44  9 33 31 33 22 18 19 41  2 18 36 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8889999985694885,151.54100036621094,0.9024,"[[29 40 34 18 11 11 14  1 45 30  1 32 17 34 35  2 31 39 39 23 48 44 17 11
  18  2 17  3 22 24 39]]"
0.4090000092983246,762.4030151367188,0.498,"[[ 7  7 44  3 30 13 12 43 27 34 32  3  5  8 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8429999947547913,476.8139953613281,0.7569,"[[ 9 16 40 35 17 12 26 44 41 25 28 44 39 48  1  9 39 17 10 17  7 25  5 17
  13  2 23 13 23 29 19]]"
0.40700000524520874,856.7689819335938,0.4596,"[[23  3 38  1 43 37 39  9 36 12 45 25 25 37 38 11 22 35 18 35 20 16 49  0
   0  0  0  0  0  0  0]]"
0.41100001335144043,903.9979858398438,0.4421,"[[ 9 45  9  5 32  1  7 32  7 20  4 46 22 38 48 22 40 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.5730000138282776,841.3200073242188,0.5211,"[[38 18 12 25 41  6 15 23 35  2 46 23  8  5 21 43 21 19 49  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.41200000047683716,857.0419921875,0.4612,"[[20  2  2 30 42 21 40 33 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.40299999713897705,1074.1800537109375,0.401,"[[ 1 13 23 15 48 43 42 19 15 13 38 33  8 40 10 31 10 12 21 35  1 36 43 19
  20 18 49  0  0  0  0]]"
0.8090000152587891,560.2639770507812,0.7122,"[[38 37  2 36 36 38 21 16 28 35 41 48 48  2 12 26 48 26 21 29 44 17 49  0
   0  0  0  0  0  0  0]]"
0.4099999964237213,892.8930053710938,0.4462,"[[36 24 20 21  3  5 19 37 48 11  6 28 11  9 19 20 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.6700000166893005,265.5400085449219,0.7838,"[[ 1 29 37  8 30 37 43 10 25 45 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.41600000858306885,919.760009765625,0.4374,"[[38  7  5 48  6 23 14 39 18  4  6 41 23 23 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4090000092983246,898.2069702148438,0.4437,"[[26  1 21 40  7  3 45 24  4  1  3  4 10 45  8 11 18 17 22 46 43  6 13  9
  27 23 26 14 10  7 45]]"
0.4090000092983246,876.0859985351562,0.4526,"[[ 3 15 29 22 18 14 28 17 35 38  8 45  2 21  5 37 29  3  1 30 15  4 45 10
  20 26 49  0  0  0  0]]"
0.8989999890327454,404.77801513671875,0.8044,"[[32 44 39 38 47 20 24 48 34 10 14  9  8 47 45  1 22 25 49  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4099999964237213,786.3259887695312,0.4888,"[[10 44 34 42 23 30 20 30  8 18 41  6 14 16  2 46 36 15  1 14 19 32 39 27
  49  0  0  0  0  0  0]]"
0.40799999237060547,833.8400268554688,0.4691,"[[24 42 41 23 34 11  4 15 30 38 14  4 21 44 41 24 47 30 42 41 21 48  9 30
  44  6 15 12 38  2 38]]"
0.4129999876022339,850.8159790039062,0.464,"[[18 15 29 32 24 15  9 12 35 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.40400001406669617,839.7540283203125,0.4654,"[[15 48 34  8 45 28 20 48 37  7 31 18  1 27  5 36 23  3 33 46  1 47 16 16
   3  8 11 38 49  0  0]]"
0.8080000281333923,705.0280151367188,0.654,"[[ 3 32 45 43 39 26 35 39 15 48  6 46  1 22 48  1 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.41100001335144043,629.677978515625,0.5518,"[[16  1 38 27  7 37 38 37 29 17 37 35  1 11  4 25  7 28 43  2  1 26 27 34
   1 13 18 29 40 45 20]]"
0.40400001406669617,886.0579833984375,0.4469,"[[24 47  8 31 23 21 36 32 13  7  4 40 35 11  1 36 13  2 49  0  0  0  0  0
   0  0  0  0  0  0  0]]"
