sequence_per_episode,accuracy_per_episode,latency_per_episode,reward_per_episode,avg_reward_per_episode,loss,play_counts,min_max,best_so_far
"[[ 4  1 10 23 42 42 29 20 22 15 18  2  9 30  1 27 10 11  6 47 46 46  7  1
  10 13 13 16 10 46 43]]",0.8949999809265137,284.9809875488281,0.2198,0.07716,2.4953842163085938,5,"[0.55, 0.2198]","(0.895, 284.981, 0.2198)"
"[[33 24 40 44 10 14 26 36 15  2 47 39 12 43 35 33 16  4 38 21 36  3 30 46
  30  8 47 38 37 36  1]]",0.8949999809265137,620.5969848632812,0.101,0.10053999999999999,3.540224075317383,5,"[0.55, 0.1948]","(0.895, 284.981, 0.2198)"
"[[13 48 43 29 15 46 32 47 24 46 29 12  6 31 20 35 46  1 49  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,916.1929931640625,0.031,0.03222,2.6832823753356934,5,"[0.55, 0.0374]","(0.895, 284.981, 0.2198)"
"[[11  8 45  4 34  8 10 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.5009999871253967,310.32501220703125,0.113,0.15667999999999999,2.6955721378326416,5,"[0.55, 0.4579]","(0.851, 130.09, 0.4579)"
"[[41  3 42 22 44 40 19 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.7210000157356262,179.80999755859375,0.2807,0.08464,1.8276302814483643,5,"[0.55, 0.2807]","(0.851, 130.09, 0.4579)"
"[[18 12  8 22 21  1  1 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.8769999742507935,250.66200256347656,0.2449,0.0771,1.9256927967071533,5,"[0.55, 0.2449]","(0.851, 130.09, 0.4579)"
"[[ 7 32  7 32  1 20 43 26 21  9 41 45 29 21 38 11 38  1 19 25 30 37 49  0
   0  0  0  0  0  0  0]]",0.8930000066757202,319.260986328125,0.1958,0.14243999999999998,3.1374878883361816,5,"[0.55, 0.378]","(0.851, 130.09, 0.4579)"
"[[26 17 41 42 39 30 17 46 44  2 48 45 18  1 48  1 21 26 39  2 49  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,890.7659912109375,0.0323,0.24246000000000004,2.1280622482299805,5,"[0.55, 0.873]","(0.873, 68.371, 0.873)"
"[[ 1 40 30 40 27 38 22  3 18 31  3 13  5 17 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.8809999823570251,340.56500244140625,0.1811,0.07974,2.7010786533355713,5,"[0.55, 0.1811]","(0.873, 68.371, 0.873)"
"[[20 30 48 39 30 45 48  6 36 45 38 35  4 24 27 13 27  1 35  1 47 30 17 32
  41 44 37 29 30 12 39]]",0.4099999964237213,692.4359741210938,0.0414,0.04996,3.2020766735076904,5,"[0.55, 0.1199]","(0.873, 68.371, 0.873)"
