sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[10, 33, 12, 4, 4, 3, 38, 15, 37, 35, 7, 49]",0.9039999842643738,61.65800094604492,0.904,0.9456018805503845
"[8, 33, 38, 30, 27, 22, 48, 49]",0.902999997138977,64.88800048828125,0.903,0.8726851940155029
"[42, 32, 5, 3, 9, 43, 44, 12, 47, 48, 41, 49]",0.9020000100135803,63.88199996948242,0.902,0.8969907164573669
