Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
131,5,0.309,0.55,0.904,3.911043643951416,1
132,5,0.262,0.55,0.904,2.6168625354766846,1
133,5,0.481,0.55,0.904,3.593459367752075,0
134,5,0.063,0.55,0.904,3.007779121398926,0
135,5,0.187,0.55,0.904,2.2505998611450195,1
136,5,0.073,0.55,0.904,3.4226880073547363,1
137,5,0.134,0.55,0.904,2.4215238094329834,10
138,6,0.564,0.55,0.904,2.771369218826294,0
139,5,0.571,0.55,0.904,2.494723081588745,5
140,5,0.406,0.55,0.904,2.3971738815307617,1
141,5,0.383,0.55,0.904,2.6169745922088623,0
142,5,0.109,0.55,0.904,3.1785075664520264,6
143,5,0.587,0.55,0.904,2.0553812980651855,0
144,5,0.274,0.55,0.904,2.9586288928985596,0
145,5,0.089,0.55,0.904,3.422816038131714,2
146,5,0.104,0.55,0.904,2.1284172534942627,0
147,5,0.888,0.55,0.904,2.861091136932373,0
148,6,0.58,0.55,0.904,2.933954954147339,1
149,5,0.799,0.55,0.904,2.3729500770568848,2
150,5,0.448,0.55,0.904,2.641350030899048,1
151,5,0.898,0.55,0.904,2.470456838607788,11
152,5,0.464,0.55,0.904,2.861288070678711,3
153,5,0.641,0.55,0.904,1.7133266925811768,1
154,5,0.346,0.55,0.904,2.5679678916931152,3
155,5,0.267,0.55,0.904,3.324694871902466,3
156,5,0.509,0.55,0.904,2.8613574504852295,0
157,5,0.146,0.55,0.904,2.2509124279022217,2
158,5,0.502,0.55,0.904,3.4227683544158936,0
159,6,0.72,0.55,0.904,2.079770088195801,2
160,5,0.813,0.55,0.904,2.519437074661255,6
161,5,0.347,0.55,0.904,2.9345946311950684,4
162,5,0.65,0.55,0.904,3.7162811756134033,1
163,5,0.463,0.55,0.904,3.2032310962677,7
164,5,0.076,0.55,0.904,2.665555715560913,3
165,6,0.557,0.55,0.904,2.8933849334716797,1
166,5,0.506,0.55,0.904,2.934115409851074,2
167,5,0.356,0.55,0.904,2.812514543533325,1
168,5,0.151,0.55,0.904,3.446619749069214,0
169,5,0.078,0.55,0.904,2.0798304080963135,4
170,5,0.225,0.55,0.904,2.714339017868042,0
171,5,0.087,0.55,0.904,3.105212450027466,4
172,5,0.153,0.55,0.904,2.8368701934814453,2
173,5,0.13,0.55,0.904,2.787684679031372,0
174,5,0.052,0.55,0.904,3.154024362564087,0
175,5,0.051,0.55,0.904,3.1543595790863037,2
176,6,0.633,0.55,0.904,3.402704954147339,0
177,5,0.56,0.55,0.904,2.6656954288482666,0
178,5,0.902,0.55,0.904,1.957628846168518,4
179,5,0.21,0.55,0.904,3.00740122795105,2
180,5,0.101,0.55,0.904,2.5677359104156494,13
181,5,0.272,0.55,0.904,3.6669716835021973,0
182,5,0.282,0.55,0.904,3.08091139793396,7
183,5,0.63,0.55,0.904,2.543884754180908,1
184,5,0.111,0.55,0.904,1.9576730728149414,0
185,5,0.408,0.55,0.904,3.2028136253356934,12
186,5,0.415,0.55,0.904,2.226306915283203,0
187,5,0.356,0.55,0.904,3.1784543991088867,0
188,5,0.113,0.55,0.904,1.9087997674942017,9
189,5,0.182,0.55,0.904,1.7868016958236694,10
190,5,0.079,0.55,0.904,3.203075885772705,0
191,5,0.169,0.55,0.904,2.1773669719696045,25
192,5,0.575,0.55,0.904,2.3727567195892334,0
193,5,0.363,0.55,0.904,2.8606772422790527,2
194,5,0.212,0.55,0.904,2.763770341873169,0
195,5,0.34,0.55,0.904,3.1541244983673096,3
196,5,0.54,0.55,0.904,2.8858418464660645,4
197,5,0.526,0.55,0.904,2.7877330780029297,2
198,5,0.291,0.55,0.904,2.6168954372406006,3
199,5,0.06,0.55,0.904,3.202974319458008,0
200,5,0.104,0.55,0.904,2.299546480178833,4
201,5,0.515,0.55,0.904,3.105175495147705,1
202,6,0.77,0.55,0.904,2.425743579864502,0
203,5,0.885,0.55,0.904,2.6412415504455566,1
204,5,0.233,0.55,0.904,2.4703328609466553,1
205,5,0.179,0.55,0.904,2.518972158432007,0
206,5,0.181,0.55,0.904,3.0318236351013184,0
207,5,0.05,0.55,0.904,3.447380542755127,1
208,5,0.216,0.55,0.904,2.6169989109039307,4
209,5,0.182,0.55,0.904,3.397275924682617,1
210,5,0.419,0.55,0.904,2.4460346698760986,2
211,5,0.252,0.55,0.904,1.9089943170547485,14
212,6,0.79,0.55,0.904,2.486800193786621,0
213,5,0.89,0.55,0.904,2.7635998725891113,0
214,6,0.9,0.55,0.904,2.4867660999298096,1
215,5,0.818,0.55,0.904,2.689927577972412,1
216,5,0.073,0.55,0.904,1.9332786798477173,1
217,5,0.109,0.55,0.904,3.2273895740509033,1
218,5,0.061,0.55,0.904,3.20283842086792,0
219,5,0.059,0.55,0.904,2.6904826164245605,6
220,5,0.142,0.55,0.904,3.642422914505005,0
221,5,0.059,0.55,0.904,2.3239266872406006,0
222,5,0.129,0.55,0.904,2.665821075439453,0
223,5,0.622,0.55,0.904,2.7877416610717773,0
224,5,0.158,0.55,0.904,2.2019331455230713,1
225,5,0.225,0.55,0.904,2.8854944705963135,3
226,6,0.789,0.55,0.904,2.3032424449920654,1
227,5,0.483,0.55,0.904,2.6417112350463867,1
228,5,0.283,0.55,0.904,2.3974149227142334,1
229,5,0.16,0.55,0.904,2.9346725940704346,4
230,5,0.199,0.55,0.904,2.348470687866211,1
231,5,0.292,0.55,0.904,2.470545530319214,4
232,5,0.385,0.55,0.904,2.982553482055664,2
233,5,0.406,0.55,0.904,2.324061393737793,1
234,5,0.306,0.55,0.904,2.6166634559631348,0
235,5,0.653,0.55,0.904,3.3491718769073486,12
236,5,0.175,0.55,0.904,3.032083511352539,0
237,5,0.103,0.55,0.904,3.495636463165283,3
238,5,0.885,0.55,0.904,1.9822601079940796,1
239,5,0.094,0.55,0.904,2.4700913429260254,0
240,5,0.138,0.55,0.904,2.812260389328003,2
241,6,0.897,0.55,0.904,2.7514760494232178,0
242,5,0.319,0.55,0.904,3.324925184249878,6
243,5,0.429,0.55,0.904,3.056553363800049,2
244,5,0.476,0.55,0.904,3.276555299758911,4
245,5,0.389,0.55,0.904,2.714622974395752,6
246,5,0.148,0.55,0.904,2.690312147140503,1
247,5,0.591,0.55,0.904,2.787869453430176,3
248,5,0.26,0.55,0.904,2.494694471359253,6
249,5,0.276,0.55,0.904,2.2019405364990234,1
250,5,0.136,0.55,0.904,2.713968276977539,0
251,5,0.495,0.55,0.904,3.0077691078186035,0
252,5,0.183,0.55,0.904,2.275022029876709,3
253,5,0.615,0.55,0.904,2.079878330230713,0
254,5,0.64,0.55,0.904,2.5192325115203857,3
255,5,0.044,0.55,0.904,3.618170976638794,8
256,5,0.878,0.55,0.904,2.8851523399353027,0
257,5,0.232,0.55,0.904,2.37255859375,0
258,5,0.226,0.55,0.904,3.0560998916625977,2
259,5,0.351,0.55,0.904,3.0075833797454834,0
260,5,0.271,0.55,0.904,2.226290702819824,8
261,5,0.277,0.55,0.904,2.2260589599609375,1
262,5,0.441,0.55,0.904,2.5432612895965576,1
263,5,0.346,0.55,0.904,2.5194685459136963,2
264,5,0.05,0.55,0.904,2.543726682662964,0
265,5,0.469,0.55,0.904,2.2264397144317627,2
266,5,0.439,0.55,0.904,2.543717622756958,0
267,5,0.111,0.55,0.904,2.2507007122039795,3
268,5,0.903,0.55,0.904,3.154015302658081,4
269,5,0.6,0.55,0.904,3.569340229034424,4
270,5,0.317,0.55,0.904,3.4229018688201904,0
271,5,0.421,0.55,0.904,2.8122236728668213,0
272,5,0.076,0.55,0.904,3.056454658508301,0
273,5,0.652,0.55,0.904,3.1050214767456055,3
274,5,0.183,0.55,0.904,3.007063150405884,1
275,5,0.215,0.55,0.904,3.0805978775024414,1
276,5,0.319,0.55,0.904,3.3738303184509277,1
277,5,0.666,0.55,0.904,2.2994863986968994,5
278,5,0.879,0.55,0.904,2.9588968753814697,1
279,5,0.231,0.55,0.904,2.2994673252105713,1
280,5,0.203,0.55,0.904,2.0797860622406006,1
281,5,0.166,0.55,0.904,2.4949734210968018,1
282,5,0.628,0.55,0.904,2.372889280319214,6
283,5,0.385,0.55,0.904,3.3737380504608154,0
284,5,0.08,0.55,0.904,2.446042060852051,2
285,5,0.3,0.55,0.904,2.76365327835083,0
286,5,0.25,0.55,0.904,3.3495399951934814,1
287,5,0.052,0.55,0.904,2.958359956741333,1
288,5,0.464,0.55,0.904,2.7881555557250977,7
289,5,0.054,0.55,0.904,3.05652117729187,0
290,5,0.244,0.55,0.904,2.421816110610962,3
291,5,0.69,0.55,0.904,3.4960789680480957,2
292,5,0.448,0.55,0.904,2.421647310256958,0
293,5,0.231,0.55,0.904,1.93330979347229,1
294,5,0.405,0.55,0.904,2.5680947303771973,0
295,5,0.484,0.55,0.904,2.6658101081848145,9
296,5,0.181,0.55,0.904,3.2269675731658936,5
297,5,0.13,0.55,0.904,2.0797791481018066,0
298,5,0.447,0.55,0.904,2.1040823459625244,2
299,5,0.317,0.55,0.904,2.4697611331939697,2
300,5,0.282,0.55,0.904,3.1782052516937256,4
