sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[32, 5, 11, 42, 6, 10, 34, 1, 49]",0.9010000228881836,68.697998046875,0.901,0.5682870149612427
"[30, 42, 25, 43, 4, 14, 10, 49]",0.9010000228881836,94.53399658203125,0.901,0.6319444179534912
"[42, 33, 7, 36, 42, 27, 16, 41, 38, 34, 22, 36, 12, 49]",0.8999999761581421,61.255001068115234,0.9,0.4930555522441864
