sequence_per_episode,accuracy_per_episode,latency_per_episode,reward_per_episode,avg_reward_per_episode,loss,play_counts,min_max,best_so_far
"[[ 7 25 43 23 29 17 33  4 47 31 34 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,819.0960083007812,0.0351,0.21015999999999999,2.519473075866699,5,"[0.55, 0.5583]","(0.87, 109.079, 0.5583)"
"[[ 1 34  7 13 20 20 12  6 38  1  5 46 20 39 19  5 17  9 46 26 18 45 20 19
  18  7  1 17 35 15  8]]",0.8569999933242798,137.86099243164062,0.4351,0.22896,3.4236350059509277,5,"[0.55, 0.4709]","(0.87, 109.079, 0.5583)"
"[[22 27  5 17 48 34 39 16  8  8  3  5 29 11 45  6 47 38  8 19 42 36 47 29
  27 41 20 35 33 30 43]]",0.4050000011920929,704.4970092773438,0.0402,0.26443999999999995,2.1541478633880615,5,"[0.55, 0.843]","(0.843, 63.641, 0.843)"
"[[13 13  1 27 19  3 36 36 20 18  5 13  1 45 42 43 41  1 15 19 24 23 39  1
   4 45  7 15 44 48 13]]",0.4020000100135803,1214.6429443359375,0.0281,0.032920000000000005,3.692068099975586,5,"[0.55, 0.0364]","(0.843, 63.641, 0.843)"
"[[36 10 25 38 11 24 24 29 40 41  2 46 41 15 27 22 39 26 20 44 29 41 43 45
  13  6 47 18 48 12 17]]",0.8629999756813049,119.43399810791016,0.5058,0.26643999999999995,2.9347963333129883,5,"[0.55, 0.6875]","(0.843, 63.641, 0.843)"
"[[26 28 18 46 45  9 20 27 36 21 24 29 21 15 12 35 25 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,873.93701171875,0.0325,0.22458333333333333,2.385462999343872,6,"[0.55, 0.88]","(0.88, 60.709, 0.88)"
"[[38 39 39  7 16  1 21 19  8 25 39 47 40 26  4 47 16 47  3 10 14 16 13 18
   9 17 19 14 46 17 46]]",0.41100001335144043,279.9469909667969,0.1028,0.054099999999999995,2.934748649597168,5,"[0.55, 0.1028]","(0.88, 60.709, 0.88)"
"[[ 1 11 34 18 10 35 20 20 44 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41499999165534973,646.8800048828125,0.0449,0.038020000000000005,2.2267611026763916,5,"[0.55, 0.0449]","(0.88, 60.709, 0.88)"
"[[ 5 38  2 39 36 29 13  8 44 42 26 44 38 13 19 12 48  1 24 43 23  1  4 20
   8 32  5  1 41 17 45]]",0.4050000011920929,345.76800537109375,0.082,0.05244,2.910348415374756,5,"[0.55, 0.082]","(0.88, 60.709, 0.88)"
"[[11  6  8 34 37 36 11 31 19 32 21 10 24 46 48  9 15 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.8820000290870667,215.50799560546875,0.2865,0.2064,2.4712018966674805,5,"[0.55, 0.5467]","(0.88, 60.709, 0.88)"
"[[28 10 22 16 23  2 41 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,843.1119995117188,0.034,0.1052,2.5679144859313965,5,"[0.55, 0.345]","(0.88, 60.709, 0.88)"
"[[28  7 17 31 17 40 19 35  8 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,893.2589721679688,0.0318,0.23406000000000002,3.3979544639587402,5,"[0.55, 0.5647]","(0.88, 60.709, 0.88)"
"[[33 17 23 31  6  1 29 18  6 30  2 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,833.7459716796875,0.0343,0.06470000000000001,2.738682270050049,5,"[0.55, 0.1932]","(0.88, 60.709, 0.88)"
"[[23  7 20 43 38 13 43 43  1 35 41 14 23 15 44 13 20 45  4 33 33 35 33 47
  49  0  0  0  0  0  0]]",0.40400001406669617,997.7540283203125,0.0283,0.08728,3.228426694869995,5,"[0.55, 0.2527]","(0.88, 60.709, 0.88)"
"[[22 11  5  1 23 13  1 17 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,996.0170288085938,0.0288,0.30563999999999997,2.3489248752593994,5,"[0.55, 0.8781]","(0.88, 60.709, 0.88)"
"[[ 6 15 44 12  5 30 38 36  5 16 45  2 24 29 16 23 33 12 43 18 16  6 29 24
  33 36 16 16  3 49  0]]",0.6899999976158142,805.8200073242188,0.0599,0.053079999999999995,2.4954833984375,5,"[0.55, 0.1018]","(0.88, 60.709, 0.88)"
"[[ 2  9 41 14 24  8 47 23 21  9 15  9  2  4 17 30 23 21 21 23 17  5 21 20
   1 47 10 15 39 38  3]]",0.8820000290870667,946.4559936523438,0.0652,0.06305999999999999,2.617598295211792,5,"[0.55, 0.0722]","(0.88, 60.709, 0.88)"
"[[ 7  2 17 26  1  1 22  8 11 23 23 26 46  9  7 46  2 32 29 15 25 22 49  0
   0  0  0  0  0  0  0]]",0.4090000092983246,998.3989868164062,0.0287,0.14329999999999998,2.0066115856170654,5,"[0.55, 0.4519]","(0.88, 60.709, 0.88)"
"[[42 22 17 32 12 16 13  4 27 46 48  3 27  1 17 22 16  9 39 49  0  0  0  0
   0  0  0  0  0  0  0]]",0.40700000524520874,928.3709716796875,0.0307,0.20633999999999997,2.4949049949645996,5,"[0.55, 0.6307]","(0.88, 60.709, 0.88)"
"[[11  5  5 31 32 41 47  5 39 15 10 30 29 25 46 12  5 21  3 24 29 19  4 17
   6 32 16 12 44 22 47]]",0.40700000524520874,1064.073974609375,0.0285,0.032479999999999995,3.228499174118042,5,"[0.55, 0.0438]","(0.88, 60.709, 0.88)"
"[[19 31 14 28  1 32 16 26 38 44  7 45 17 45  2 35 16 23  1 24 24 16 24 47
   2  3  1 24 24 48  8]]",0.4020000100135803,955.2890014648438,0.0295,0.04514,2.7642669677734375,5,"[0.55, 0.0704]","(0.88, 60.709, 0.88)"
"[[27 46 34 24 36 48 35 30 46  1 30 25 16 35 26 22 24 38 29 26 27 35  2 43
  23 40 10  2 41 30 14]]",0.656000018119812,651.4500122070312,0.0705,0.05836,3.008606433868408,5,"[0.55, 0.1195]","(0.88, 60.709, 0.88)"
"[[ 4 43 47 18 21 43 30 39 29 37  3  5 39  4 28  1 41 40  7 26 16 43 22 27
  39 24  4  1  2 20  1]]",0.597000002861023,525.0330200195312,0.0796,0.08020000000000001,2.007270336151123,5,"[0.55, 0.1467]","(0.88, 60.709, 0.88)"
"[[18 24 29 26 44 48 44  1 12  7 48  6 38 22 41 37 17 39 49  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.414000004529953,797.0960083007812,0.0364,0.04248,2.95896577835083,5,"[0.55, 0.0823]","(0.88, 60.709, 0.88)"
"[[26 10 30 10 28 15 38 39 33 32 10 10 21 14 43 42 33 46 33 13 49  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,182.17799377441406,0.1568,0.10926,2.8125174045562744,5,"[0.55, 0.2069]","(0.88, 60.709, 0.88)"
"[[15 40 23 22 19 18 23 11 40 22 10 10 29 20 32  5 21 33  1 19 14  2 43  8
  18  5 19 32 36 16 10]]",0.40700000524520874,779.2559814453125,0.0366,0.06758,3.0823121070861816,5,"[0.55, 0.2038]","(0.88, 60.709, 0.88)"
"[[21 25 32 31 38  1 33 46  2 30 26 31 20 45 24 46 48 32 36 32  7  7 32 29
  10  4 45 15 45 14 21]]",0.40799999237060547,1207.373046875,0.0286,0.08962,3.398317337036133,5,"[0.55, 0.2622]","(0.88, 60.709, 0.88)"
"[[27 21  2 38 37  7  9 18 23 39 48 43 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,892.0050048828125,0.032,0.0536,2.6411094665527344,5,"[0.55, 0.137]","(0.88, 60.709, 0.88)"
"[[ 1 13  3 47  5 41 11 16 46 19  2 17 38  8 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,818.6510009765625,0.0351,0.03564,2.9836316108703613,5,"[0.55, 0.0433]","(0.88, 60.709, 0.88)"
"[[18 17 21 26  5 26 42 39 10 46 11 31 34 10 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,856.2579956054688,0.0334,0.11165999999999998,2.983229875564575,5,"[0.55, 0.3756]","(0.88, 60.709, 0.88)"
"[[19 13 43 15 48  1 20 23 37 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,897.1680297851562,0.0321,0.07366000000000002,2.861802339553833,5,"[0.55, 0.1862]","(0.88, 60.709, 0.88)"
"[[42 45  8 42 42 28 11 23 26 22  4  3 46 22 44 34 17 16 17 41 21 13 48 32
   1  1 44  7 30 39 26]]",0.8899999856948853,178.18899536132812,0.3496,0.23802000000000004,2.8864290714263916,5,"[0.55, 0.65]","(0.88, 60.709, 0.88)"
"[[17 18 18 31 17 35  8 36 10  9 20  8 42 22  5 16 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40400001406669617,980.8309936523438,0.0288,0.039299999999999995,3.1779680252075195,5,"[0.55, 0.0674]","(0.88, 60.709, 0.88)"
"[[ 4 32 46  7 45 14 13 16 23 48 18  7  6 32 17 47  3 17 41  1 30 11 20 11
  12 10 38 16 38 36 41]]",0.8420000076293945,631.3560180664062,0.0934,0.14688,2.8855671882629395,5,"[0.55, 0.2828]","(0.88, 60.709, 0.88)"
"[[41  7 10 17 29 45  8 31 32  2 23 44 26 37 41 49  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.6850000023841858,215.4709930419922,0.2225,0.14468,3.251709461212158,5,"[0.55, 0.2548]","(0.88, 60.709, 0.88)"
"[[16 46 47 13 34  1  7 41 24 26 28 14 32 13 18  9 44 22 47  7  4 17 11 18
  47 22 14 47 49  0  0]]",0.41100001335144043,966.3319702148438,0.0298,0.0504,2.421802043914795,5,"[0.55, 0.0798]","(0.88, 60.709, 0.88)"
"[[36 27 23 10 34 24 21  3 22  3 17 41 21 48 31 32 21  1  7 38 10 14 44 47
  39 30 17 28 18 30 38]]",0.41100001335144043,688.7579956054688,0.0418,0.07204,2.348839521408081,5,"[0.55, 0.1273]","(0.88, 60.709, 0.88)"
"[[ 9 38 16 28 36 34 29 22 16 26 37 36 48 21 44 48 26 33 13 44 17 35 30 34
  28 46 12 46 32  5  1]]",0.4099999964237213,711.9600219726562,0.0403,0.08868000000000001,3.5935428142547607,5,"[0.55, 0.2613]","(0.88, 60.709, 0.88)"
"[[28 12 47 48 46 23 28 28 36 32 11 14 10 42 26  3 46  1 30 21 37 47 14 34
   1 26 49  0  0  0  0]]",0.41100001335144043,747.1950073242188,0.0385,0.17028,2.8121118545532227,5,"[0.55, 0.3694]","(0.88, 60.709, 0.88)"
"[[ 5  1 31 43 39 17 10 29 19 20 30 26 48 29 30 42  4 14 15  3 18 12 43 45
  19 34 35 29 19  2  8]]",0.8889999985694885,879.4550170898438,0.0708,0.11080000000000001,3.4716525077819824,5,"[0.55, 0.2117]","(0.88, 60.709, 0.88)"
"[[25  8  1 19 29 47 37 13 22  3 20 34 14 33  8 15 46 29 14  6 45 48 44 47
  12 13 18 45 26 22 12]]",0.4099999964237213,623.697998046875,0.046,0.2242,2.6177051067352295,5,"[0.55, 0.6956]","(0.88, 60.709, 0.88)"
"[[ 1 29 33 36 26  1 25 43 41 29 17 44  1 12 33 46 46 27 23 33 14  6 16  1
  45 15 23 23 26 48 23]]",0.8550000190734863,149.15499877929688,0.4013,0.16464,2.470924139022827,5,"[0.55, 0.4013]","(0.88, 60.709, 0.88)"
"[[ 4  1  3 11 39 17 15 26 30  8 48 15 32  1 39 14 19 47 43 44 13 18 41  7
  49  0  0  0  0  0  0]]",0.8429999947547913,563.0349731445312,0.1048,0.10342,1.8844459056854248,5,"[0.55, 0.302]","(0.88, 60.709, 0.88)"
"[[ 9 34 44 30 38  4 17 16 12 26 11 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,854.2890014648438,0.0337,0.15154,2.202016592025757,5,"[0.55, 0.6281]","(0.88, 60.709, 0.88)"
"[[27  8 33 39 38 40  7 17  3 44 43 21  1 33 36 12 21 27 49  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.8759999871253967,694.6599731445312,0.0883,0.09577999999999999,2.372206687927246,5,"[0.55, 0.2034]","(0.88, 60.709, 0.88)"
"[[ 1 40 40  1  6 40 25 17  2 34 16 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.8640000224113464,265.6839904785156,0.2276,0.24508000000000002,1.8350530862808228,5,"[0.55, 0.7866]","(0.88, 60.709, 0.88)"
"[[36 16  9 44 19 37 21 30 44  1 13 25 10 39 29  9 15 10 26 49  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,617.4010009765625,0.0463,0.048519999999999994,2.2265586853027344,5,"[0.55, 0.0705]","(0.88, 60.709, 0.88)"
"[[22  1 47 44  2 21 25  9 40 44 12  2 35 15 28 46  2 22 29 30 49  0  0  0
   0  0  0  0  0  0  0]]",0.40299999713897705,1009.2639770507812,0.0282,0.20554,2.5189452171325684,5,"[0.55, 0.89]","(0.89, 64.527, 0.89)"
"[[36 17 38 28  9  6 15 16 45 47 47 12 40  2  6 48  3 47 24 46 30 45 29 12
   7 39  3 33 19 35 19]]",0.4099999964237213,1131.68701171875,0.0287,0.10532,2.861039400100708,5,"[0.55, 0.3585]","(0.89, 64.527, 0.89)"
