sequence_per_episode,accuracy_per_episode,latency_per_episode,reward_per_episode,avg_reward_per_episode,loss,play_counts,min_max,best_so_far
"[[20  6 26 12  1 47 26 17 33 34 29  2 26 40 15 26  4 30 45 16  7 12 14 33
  42  8 16 10 39 38  2]]",0.8500000238418579,675.9310302734375,0.6796,0.53254,2.7862443923950195,5,"[0.55, 0.6796]","(0.85, 675.931, 0.6796)"
"[[13 23 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,869.5029907226562,0.4542,0.5462200000000001,2.176309108734131,5,"[0.55, 0.8861]","(0.869, 175.617, 0.8861)"
"[[ 9 23 11 27 10 34 43 37  6 43 41 32 44  1 37 16 22  5  7 21 16 47 40  1
  14  1 32  7  1 23 27]]",0.4000000059604645,977.843994140625,0.4089,0.64495,3.557253837585449,8,"[0.55, 0.9281]","(0.863, 65.464, 0.9281)"
"[[15 38 31 37  1 22 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,930.0380249023438,0.4307,0.6767000000000001,1.6941003799438477,7,"[0.55, 0.9113]","(0.863, 65.464, 0.9281)"
"[[35 10 19 42 11 29 26  2 43 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.45500001311302185,787.8880004882812,0.5032,0.6849818181818181,2.0549845695495605,11,"[0.55, 0.937]","(0.886, 62.489, 0.937)"
"[[41 21 14 47 38 28  1 47  5 25 23  6 11 14 17 35 29 37 41 49  0  0  0  0
   0  0  0  0  0  0  0]]",0.40700000524520874,878.3729858398438,0.451,0.5008199999999999,2.7373287677764893,5,"[0.55, 0.8024]","(0.886, 62.489, 0.937)"
"[[29 32 13 17 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4129999876022339,828.6380004882812,0.4729,0.5922428571428571,2.4433581829071045,7,"[0.55, 0.8882]","(0.886, 62.489, 0.937)"
"[[13 43  2  7  9 45 18 34 33 32 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,876.2150268554688,0.4525,0.60884,1.9068588018417358,5,"[0.55, 0.7366]","(0.886, 62.489, 0.937)"
"[[16 28 10 20  5  5  5 10 18 37 33 41 22 43  3 27 41  9 43 10 11  1  3 49
   0  0  0  0  0  0  0]]",0.4180000126361847,723.3670043945312,0.5167,0.5213666666666666,2.5445375442504883,6,"[0.55, 0.8518]","(0.886, 62.489, 0.937)"
"[[15 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40700000524520874,904.1630249023438,0.4407,0.6638714285714286,2.2176952362060547,7,"[0.55, 0.9226]","(0.886, 62.489, 0.937)"
"[[20 15 25  6 20 35 16 43 14  7 39 43  9 26  8  2 10 16 18 11 48 27 10 46
  16 41 33  9 26 46 27]]",0.4099999964237213,702.89599609375,0.5222,0.658,2.351445436477661,8,"[0.55, 0.8793]","(0.886, 62.489, 0.937)"
"[[19 33 40 12 18  2 39 32  1 43  5 36 26 46 30 37  8 30 16 49  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,876.1580200195312,0.4532,0.6670999999999999,1.6959292888641357,7,"[0.55, 0.888]","(0.886, 62.489, 0.937)"
"[[38 27 39 28 18 25 46  9 47 32 40 46 33  8 12 46 35 47 19 47 49  0  0  0
   0  0  0  0  0  0  0]]",0.4180000126361847,675.9660034179688,0.5356,0.59588,2.711693048477173,5,"[0.55, 0.9056]","(0.886, 62.489, 0.937)"
"[[25 41 17 38 17 26 42 45 22 11 47 41 24 11  8 14 21 29 29 23  2 30 45  1
  15 12 14 48 41  4 36]]",0.41600000858306885,690.4840087890625,0.5291,0.6060666666666666,2.7299106121063232,6,"[0.55, 0.8984]","(0.886, 62.489, 0.937)"
"[[41 46 31 20 13 21 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.414000004529953,852.6790161132812,0.4636,0.71418,2.7578938007354736,5,"[0.55, 0.9043]","(0.886, 62.489, 0.937)"
"[[15 21 14 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,876.4929809570312,0.4527,0.69404,1.4193960428237915,5,"[0.55, 0.9264]","(0.886, 62.489, 0.937)"
"[[ 4 13 10 44 42  5 17 37 24 43  1  1 19  7 11 39 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4129999876022339,802.4849853515625,0.4833,0.6438999999999999,1.6148741245269775,5,"[0.55, 0.9416]","(0.901, 63.449, 0.9416)"
"[[17 17 47 36 13 28 15 30 39  7  5 36 23 16  9 46 25 29 27 31 10  7 18 49
   0  0  0  0  0  0  0]]",0.4059999883174896,960.7999877929688,0.4177,0.60884,3.0754153728485107,5,"[0.55, 0.9174]","(0.901, 63.449, 0.9416)"
"[[30 13  2 47 33  2 27  7 42 16  1 38 43  9  7 29 19 47 18  3 19 38 13 27
  36  5 49  0  0  0  0]]",0.777999997138977,818.6329956054688,0.5985,0.48888,2.15278697013855,5,"[0.55, 0.5985]","(0.901, 63.449, 0.9416)"
"[[25  6 43 38 34 25 19 21 23  5 15  1 35 39  4  4 28 13 13  8  5 26 28 30
  48 25 28 42 26 23 26]]",0.4169999957084656,742.0250244140625,0.5089,0.70323,2.6254446506500244,10,"[0.55, 0.9325]","(0.901, 63.449, 0.9416)"
"[[14 23 42 37  4 17 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,867.1790161132812,0.4558,0.5435599999999999,1.638401746749878,5,"[0.55, 0.8119]","(0.901, 63.449, 0.9416)"
"[[20 48 38 32 15 46 33 16 43 38 34 27 41  7 21 35  4 12 38 46 49  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,932.8250122070312,0.4302,0.73588,2.976177453994751,5,"[0.55, 0.9093]","(0.901, 63.449, 0.9416)"
"[[ 5 46 25 33 18 36 39 28  9 29 36 43 40 19 45  3 29 25 44 22  9 49  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,721.6259765625,0.515,0.6900428571428572,2.212897539138794,7,"[0.55, 0.9195]","(0.901, 63.449, 0.9416)"
"[[12 25 24 16 12 17 30 34 29 38 47 48 45 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4699999988079071,785.9459838867188,0.509,0.5537666666666666,2.605243444442749,6,"[0.55, 0.7508]","(0.901, 63.449, 0.9416)"
"[[14 32 23 48 41 32  6 22 33  5  4 36 42 30 11 17 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,799.7239990234375,0.4834,0.6277285714285714,2.4924628734588623,7,"[0.55, 0.9367]","(0.901, 63.449, 0.9416)"
"[[16 15  1 33 17 16 19 35 18 15  5  6 21 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,1039.592041015625,0.403,0.53352,1.9790483713150024,5,"[0.55, 0.7647]","(0.901, 63.449, 0.9416)"
"[[ 1 24 23  2 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,853.9400024414062,0.4618,0.77386,1.3220324516296387,5,"[0.55, 0.9062]","(0.901, 63.449, 0.9416)"
"[[24 34  2 16 26 23 14 29 35  3 45 18 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,882.43701171875,0.4497,0.57374,1.8092963695526123,5,"[0.55, 0.7982]","(0.901, 63.449, 0.9416)"
"[[16 10 17 48 46 29 41 17 16 15 15 43 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,934.3809814453125,0.4292,0.5334,1.9749773740768433,6,"[0.55, 0.8447]","(0.901, 63.449, 0.9416)"
"[[17 46 28 29  1  1 39 12 32 19 44 32 43 35 43 21 23 35 34 19 30 48 19 11
  36 49  0  0  0  0  0]]",0.40400001406669617,1050.487060546875,0.4013,0.5984333333333334,2.219519853591919,6,"[0.55, 0.8778]","(0.901, 63.449, 0.9416)"
