accuracy_per_play,latency_per_play,reward_per_play,sequence_per_play
0.41999998688697815,250.9949951171875,0.1171,"[[18 38 39 46 16  3 14  9 13 34 14  7 33 25 23 27  1  9 49  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.7870000004768372,129.22000122070312,0.4263,"[[16 32 41 25 19 38  7  2  1 11 47 34  4 40 27  9 19 38 35  4 21 17 46  1
  36  8 36 29 19  8 24]]"
0.4180000126361847,359.218994140625,0.0815,"[[37 14 45 47 15  9  2 36 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.5429999828338623,91.48999786376953,0.4155,"[[14 35 31 36 12  3 44 20 36 46 40 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.40700000524520874,883.8170166015625,0.0322,"[[21  7 24 13  6 30 19 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.421999990940094,618.8599853515625,0.0477,"[[38 18 21 22 19 25 34  5 16 45 22 21 36 41 48  4 12  7 27 48 44 47 38  6
  48 41 18 27 12  8  7]]"
0.4050000011920929,927.9970092773438,0.0305,"[[15 18  6 37 17  6 23 26  4 43  6 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4099999964237213,968.4929809570312,0.0296,"[[38 29 47 45 35 27 15 23 40 40 28  6 16  1 35 26 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8619999885559082,541.3989868164062,0.1115,"[[12 35  7 24 22 12  5 48  2 28 39 33 16 32 13 30 16 19  9  8 47 48 41 14
  43 23 21 36 45  1 34]]"
0.8880000114440918,217.20599365234375,0.2862,"[[26  1 25 36 41 35 48 45 36 20 27  2 35 42 43 29 13 12 15 12  3 46 32 35
  49  0  0  0  0  0  0]]"
0.4050000011920929,818.1690063476562,0.0347,"[[30 15 20 44 12  2 13 44 29 40 48 20 29 32 29 33 41 44 20 18  1 49  0  0
   0  0  0  0  0  0  0]]"
0.4059999883174896,881.6240234375,0.0322,"[[17 25 48 23 24 16  6  6  8 42 29 43  3 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.41499999165534973,661.1079711914062,0.0439,"[[12 48 26 24 37 37 30  7 30  3 18 29 19 15 43 45 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.7820000052452087,269.7229919433594,0.2029,"[[36  2 32 24 15 18 37 34 44 48  1 17 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.40700000524520874,901.3519897460938,0.0316,"[[21 20  2 16 46 46 26  1 45 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.6759999990463257,357.3819885253906,0.1324,"[[26 25 16 47 37 37 40  4 27 24 40 21 38 24 43 22 30 35  6 49  0  0  0  0
   0  0  0  0  0  0  0]]"
