sequence_per_episode,accuracy_per_episode,latency_per_episode,reward_per_episode,avg_reward_per_episode,loss,play_counts,min_max,best_so_far
"[[16 36 22  1 29 47 48 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,852.0499877929688,0.4625,0.59402,2.24979305267334,5,"[0.55, 0.8675]","(0.85, 206.243, 0.8675)"
"[[22  4 12 23 29 22  3 43 30  2 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40700000524520874,905.0689697265625,0.4403,0.6028800000000001,2.3711800575256348,5,"[0.55, 0.8616]","(0.85, 206.243, 0.8675)"
"[[19  2  9 16 14 47 20 21 43 39 28 14 27 24 47 36 26 20  6 49  0  0  0  0
   0  0  0  0  0  0  0]]",0.40700000524520874,1034.616943359375,0.4023,0.46224,2.2511885166168213,5,"[0.55, 0.5836]","(0.85, 206.243, 0.8675)"
"[[28 22 48 44 43 40 33  6 38  1 18 38 19 18  1 48  2  5 23 26 26 43 49  0
   0  0  0  0  0  0  0]]",0.4020000100135803,932.1320190429688,0.4278,0.6022,2.7078166007995605,7,"[0.55, 0.8952]","(0.859, 144.392, 0.8952)"
"[[15 20 20 19  8  3 21  1 44 14 33 43 45  2 11 16 17 43 46  2 12 14  3 49
   0  0  0  0  0  0  0]]",0.40299999713897705,860.864990234375,0.4567,0.6122000000000001,2.2513580322265625,5,"[0.55, 0.8952]","(0.859, 144.392, 0.8952)"
"[[34 45 47  5 23 10 13 16 23 43 38 46 34  9 34 20 22 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,867.8729858398438,0.4562,0.5085,2.470310926437378,5,"[0.55, 0.8121]","(0.859, 144.392, 0.8952)"
"[[22 18 28  2 29  9 37  9 24 11 48 12 14 44 33 33 19 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,866.0780029296875,0.4569,0.6204599999999999,2.8859753608703613,5,"[0.55, 0.9295]","(0.884, 79.7, 0.9295)"
"[[19 29 11  3 22 21 13  1 24 44 26 44 13  1 30 17  7 32 48 19 47  1  8  7
  25 24 41  6 32 30 11]]",0.4090000092983246,779.6610107421875,0.4911,0.70252,3.3749077320098877,5,"[0.55, 0.8964]","(0.884, 79.7, 0.9295)"
"[[23 34 39 47 19 27 17  5 34 16 11 45 26  8  2 49  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4050000011920929,908.1680297851562,0.4384,0.6083666666666667,2.568044424057007,6,"[0.55, 0.9414]","(0.897, 60.624, 0.9414)"
"[[29 29 22 25 38 16 30 39  7 27 37 35 34 18 20 34 34 26 14 14 21 36  8  5
   1 33 41 49  0  0  0]]",0.41100001335144043,653.8289794921875,0.5421,0.6810400000000001,2.7886791229248047,5,"[0.55, 0.8949]","(0.897, 60.624, 0.9414)"
"[[ 7 21  7 26  5  5 14 21 43 35 30 35 31 32  9  5  7 17 38 47 13 21 45 22
  14 28 37  4 46 23  5]]",0.39899998903274536,1260.72900390625,0.4,0.4955333333333333,3.057245969772339,6,"[0.55, 0.7525]","(0.897, 60.624, 0.9414)"
"[[14 39 23 22 34 42 28 22 24 21 47  5 44  6 40 20 17 23 15 17 49  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,950.60400390625,0.4234,0.67192,2.5435593128204346,5,"[0.55, 0.9198]","(0.897, 60.624, 0.9414)"
"[[ 3 19 18 45 19 42  2 44 36  1 22 47 43 26 44 25 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4050000011920929,915.447998046875,0.4355,0.6296666666666667,2.8323962688446045,6,"[0.55, 0.9249]","(0.897, 60.624, 0.9414)"
"[[25 48 43 17 18 16  7 38 47 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41999998688697815,713.2630004882812,0.5214,0.744625,2.6292872428894043,8,"[0.55, 0.9381]","(0.897, 60.624, 0.9414)"
"[[22 23 17 19  5 38 30 29 13 14  9 22 21 17 31 19 23 15 17 35 12  6 43 27
  30  7 11 46 13 19 10]]",0.4050000011920929,1373.0970458984375,0.4017,0.47772000000000003,2.4707062244415283,5,"[0.55, 0.557]","(0.897, 60.624, 0.9414)"
"[[12 46 43 21  1 20 22 28 12 39 28 35 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,851.6209716796875,0.463,0.55294,2.2750942707061768,5,"[0.55, 0.8016]","(0.897, 60.624, 0.9414)"
"[[10  7 17 24  9 12 30 47 31 14 47 12 46 23 15 35  8 14 48 20 27 36 41 15
  39 24 29  8  3 39 11]]",0.40799999237060547,823.2860107421875,0.4734,0.57124,3.009016275405884,5,"[0.55, 0.8734]","(0.897, 60.624, 0.9414)"
"[[34  3 19 45 40 28 38 27 19  1 37 30 10  6 43 23 30 33 23  1 31 36  9 22
  23 36 14 45 22 47 34]]",0.41100001335144043,802.551025390625,0.4826,0.5121,3.3503406047821045,5,"[0.55, 0.8082]","(0.897, 60.624, 0.9414)"
"[[ 1 44 27 48  4 33 35 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.8450000286102295,634.1420288085938,0.6947,0.86342,2.8124451637268066,5,"[0.55, 0.9261]","(0.897, 60.624, 0.9414)"
"[[20 12 27 47 47 15 13 34 25 19 42 30 32 28 33 40 48  9  5 19 49  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,920.8909912109375,0.4346,0.6407333333333334,2.7717392444610596,6,"[0.55, 0.8479]","(0.897, 60.624, 0.9414)"
"[[17  6 28 12 42 25 11 13 11 39 27 19 47 13  9  5 41 31 20 17  3 21  7 12
  39 23 16 24  6 36 39]]",0.40400001406669617,962.0969848632812,0.4165,0.6364571428571428,2.28971529006958,7,"[0.55, 0.9288]","(0.897, 60.624, 0.9414)"
"[[22  1 36  1  7 19 36 29 35 38 13 39 14 35  3 26 17 12 11 29 16 17  1 41
  45  7 32 16 44 40 27]]",0.40700000524520874,846.77197265625,0.4636,0.6893333333333335,3.3622939586639404,6,"[0.55, 0.8925]","(0.897, 60.624, 0.9414)"
"[[19 25 38 26 13 27 44 28 12  7  2 38 44 27 36 13 40  4 35 29  5 12 20 38
  35 49  0  0  0  0  0]]",0.4059999883174896,906.7039794921875,0.4393,0.6046400000000001,2.6658518314361572,5,"[0.55, 0.92]","(0.897, 60.624, 0.9414)"
"[[20 34  1 36 30 42  3 40 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,830.9559936523438,0.471,0.54812,1.8353521823883057,5,"[0.55, 0.9201]","(0.897, 60.624, 0.9414)"
"[[25 15 25 44 16 29 21  2 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,856.8179931640625,0.4606,0.6718599999999999,1.7379754781723022,5,"[0.55, 0.8768]","(0.897, 60.624, 0.9414)"
"[[16 28 29 33 40 40 15 46 34 13 19 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.42100000381469727,725.739013671875,0.5167,0.48806000000000005,2.3485238552093506,5,"[0.55, 0.5793]","(0.897, 60.624, 0.9414)"
"[[21  3 31  2  4 35 42 12 30  1 24 48 15 39 43 13 31 15 20 47  4  8  4  1
  19 32 14 23 24 24 47]]",0.4020000100135803,1329.2919921875,0.4007,0.60782,2.3978281021118164,5,"[0.55, 0.9317]","(0.897, 60.624, 0.9414)"
"[[38  8 24 46 22 24 15  2 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,823.3300170898438,0.4733,0.59735,2.3390138149261475,8,"[0.55, 0.9347]","(0.897, 60.624, 0.9414)"
"[[20  4 10 29 30  3 19 15  8 47 45 36 31 38 28 29 25  2 10 21  6 49  0  0
   0  0  0  0  0  0  0]]",0.40700000524520874,853.8489990234375,0.4608,0.5747,2.568722724914551,8,"[0.55, 0.8251]","(0.897, 60.624, 0.9414)"
