Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
1,5,0.858,0.55,0.8576,3.398226499557495,11
2,6,0.905,0.55,0.9049,2.452409267425537,10
3,6,0.884,0.55,0.9049,2.2695178985595703,3
4,6,0.891,0.55,0.9049,3.365736961364746,5
5,5,0.789,0.55,0.9049,2.851816415786743,4
6,5,0.415,0.55,0.9049,3.7038722038269043,14
7,5,0.833,0.55,0.9049,2.2483749389648438,8
8,5,0.91,0.55,0.9101,3.1922595500946045,19
9,5,0.909,0.55,0.9101,3.3273861408233643,21
10,7,0.915,0.55,0.9146,2.7070305347442627,13
11,5,0.904,0.55,0.9146,2.602045774459839,2
12,5,0.909,0.55,0.9146,3.037152051925659,9
13,5,0.778,0.55,0.9146,2.979360818862915,3
14,6,0.912,0.55,0.9146,2.7977373600006104,3
15,5,0.545,0.55,0.9146,3.1841847896575928,15
16,5,0.777,0.55,0.9146,2.8179609775543213,15
17,5,0.909,0.55,0.9146,3.5001280307769775,9
18,5,0.909,0.55,0.9146,3.268961191177368,3
19,5,0.474,0.55,0.9146,3.157212495803833,19
20,5,0.894,0.55,0.9146,3.3280587196350098,8
21,5,0.87,0.55,0.9146,2.932682514190674,4
22,7,0.91,0.55,0.9146,2.6319539546966553,10
23,5,0.578,0.55,0.9146,2.6030404567718506,2
24,5,0.865,0.55,0.9146,2.8021180629730225,8
25,5,0.755,0.55,0.9146,3.3327901363372803,6
26,5,0.485,0.55,0.9146,2.795788288116455,10
27,5,0.911,0.55,0.9146,2.9570603370666504,10
28,5,0.476,0.55,0.9146,2.54534912109375,6
29,5,0.764,0.55,0.9146,1.3271528482437134,1
30,5,0.818,0.55,0.9146,2.723402738571167,2
31,5,0.859,0.55,0.9146,3.162871837615967,3
32,5,0.903,0.55,0.9146,3.4375085830688477,10
33,5,0.907,0.55,0.9146,2.833482027053833,12
34,5,0.758,0.55,0.9146,2.4144558906555176,3
35,6,0.909,0.55,0.9146,3.1542463302612305,5
36,5,0.913,0.55,0.9146,2.296217679977417,4
37,5,0.906,0.55,0.9146,2.6409242153167725,8
38,5,0.454,0.55,0.9146,2.467010498046875,6
39,6,0.882,0.55,0.9146,3.0836520195007324,7
40,5,0.76,0.55,0.9146,1.6516298055648804,1
41,5,0.759,0.55,0.9146,3.3771238327026367,17
42,6,0.912,0.55,0.9146,2.679201364517212,6
43,5,0.909,0.55,0.9146,2.9016826152801514,22
44,5,0.792,0.55,0.9146,3.0911929607391357,2
45,5,0.907,0.55,0.9146,3.078796863555908,5
46,6,0.838,0.55,0.9146,1.7990481853485107,4
47,5,0.466,0.55,0.9146,2.1548216342926025,3
48,5,0.809,0.55,0.9146,2.9660139083862305,17
49,5,0.907,0.55,0.9146,2.6891767978668213,4
50,5,0.715,0.55,0.9146,2.8795456886291504,9
51,5,0.801,0.55,0.9146,2.1499521732330322,2
52,5,0.732,0.55,0.9146,3.1551036834716797,12
53,5,0.868,0.55,0.9146,3.2582108974456787,13
54,5,0.583,0.55,0.9146,3.3223986625671387,16
55,5,0.909,0.55,0.9146,2.7316207885742188,12
56,5,0.902,0.55,0.9146,3.6210811138153076,12
57,5,0.87,0.55,0.9146,3.491804361343384,12
58,5,0.902,0.55,0.9146,2.670231342315674,8
59,5,0.844,0.55,0.9146,3.11540150642395,9
60,5,0.847,0.55,0.9146,1.762223482131958,0
61,5,0.906,0.55,0.9146,1.9713858366012573,3
62,5,0.91,0.55,0.9146,2.8428571224212646,6
63,6,0.889,0.55,0.9146,2.8957505226135254,10
64,5,0.567,0.55,0.9146,2.51365327835083,2
65,5,0.863,0.55,0.9146,2.4782445430755615,6
66,5,0.905,0.55,0.9146,2.709851026535034,7
67,5,0.907,0.55,0.9146,2.703015089035034,12
68,5,0.911,0.55,0.9146,2.961024522781372,4
69,5,0.889,0.55,0.9146,3.4354918003082275,10
70,5,0.906,0.55,0.9146,3.1648576259613037,7
71,7,0.901,0.55,0.9146,3.090515375137329,3
72,5,0.784,0.55,0.9146,2.7827963829040527,4
73,5,0.887,0.55,0.9146,2.914170742034912,2
74,6,0.9,0.55,0.9146,3.245609760284424,8
75,5,0.892,0.55,0.9146,2.505124807357788,9
76,5,0.879,0.55,0.9146,3.079511880874634,18
77,5,0.908,0.55,0.9146,2.099602460861206,1
78,5,0.866,0.55,0.9146,2.884188413619995,3
79,5,0.906,0.55,0.9146,2.8973965644836426,10
80,6,0.91,0.55,0.9146,3.2211921215057373,12
81,5,0.894,0.55,0.9146,2.9287288188934326,13
82,5,0.647,0.55,0.9146,3.256896495819092,14
83,5,0.89,0.55,0.9146,3.3135316371917725,9
84,5,0.819,0.55,0.9146,2.9616758823394775,9
85,5,0.91,0.55,0.9146,2.427649736404419,3
86,5,0.909,0.55,0.9146,2.9150888919830322,4
87,5,0.554,0.55,0.9146,2.7103495597839355,5
88,5,0.736,0.55,0.9146,2.962993860244751,8
89,7,0.909,0.55,0.9146,2.9584767818450928,9
90,5,0.89,0.55,0.9146,3.2568302154541016,5
91,5,0.774,0.55,0.9146,2.233034133911133,2
92,6,0.898,0.55,0.9146,3.1225695610046387,4
93,5,0.887,0.55,0.9146,2.7188026905059814,6
94,5,0.908,0.55,0.9146,3.1136255264282227,19
95,5,0.903,0.55,0.9146,3.2442638874053955,9
96,6,0.85,0.55,0.9146,2.6621363162994385,6
97,5,0.892,0.55,0.9146,2.0271363258361816,5
98,5,0.879,0.55,0.9146,3.189549207687378,7
99,5,0.832,0.55,0.9146,2.828155040740967,5
100,5,0.889,0.55,0.9146,2.065324544906616,8
101,5,0.857,0.55,0.9146,2.7820003032684326,12
102,5,0.892,0.55,0.9146,3.3223817348480225,8
103,5,0.548,0.55,0.9146,3.125385284423828,8
104,5,0.905,0.55,0.9146,2.8959646224975586,4
105,5,0.855,0.55,0.9146,3.308056116104126,6
106,5,0.9,0.55,0.9146,2.78066349029541,8
107,5,0.894,0.55,0.9146,2.8523223400115967,5
108,5,0.902,0.55,0.9146,2.621338367462158,9
109,5,0.44,0.55,0.9146,2.5071194171905518,4
110,5,0.906,0.55,0.9146,3.5206613540649414,21
111,5,0.871,0.55,0.9146,2.8500120639801025,11
112,5,0.87,0.55,0.9146,2.9624557495117188,14
113,5,0.906,0.55,0.9146,2.7327792644500732,9
114,5,0.9,0.55,0.9146,3.586315155029297,1
115,5,0.772,0.55,0.9146,3.0797622203826904,7
116,5,0.903,0.55,0.9146,2.875781297683716,7
117,5,0.91,0.55,0.9146,2.9459424018859863,12
118,5,0.879,0.55,0.9146,3.158653497695923,10
119,5,0.9,0.55,0.9146,1.581697940826416,6
120,5,0.857,0.55,0.9146,2.478091239929199,7
121,5,0.898,0.55,0.9146,2.765331983566284,10
122,5,0.907,0.55,0.9146,2.9294803142547607,7
123,6,0.905,0.55,0.9146,2.2054529190063477,4
124,5,0.91,0.55,0.9146,2.5153768062591553,4
125,5,0.53,0.55,0.9146,2.6590590476989746,3
126,5,0.909,0.55,0.9146,3.600811004638672,8
127,5,0.794,0.55,0.9146,1.7507961988449097,6
128,5,0.86,0.55,0.9146,2.9923224449157715,9
129,5,0.908,0.55,0.9146,3.0232439041137695,15
130,6,0.902,0.55,0.9146,2.855830192565918,3
131,5,0.608,0.55,0.9146,2.725956678390503,15
132,5,0.641,0.55,0.9146,3.2301554679870605,8
133,7,0.761,0.55,0.9146,2.7180392742156982,3
134,5,0.828,0.55,0.9146,2.6434483528137207,7
135,5,0.906,0.55,0.9146,2.8681092262268066,12
136,5,0.908,0.55,0.9146,2.878155469894409,4
137,5,0.793,0.55,0.9146,3.216280937194824,10
138,5,0.603,0.55,0.9146,3.3753631114959717,5
139,5,0.758,0.55,0.9146,2.8005404472351074,8
140,5,0.587,0.55,0.9146,2.53761887550354,3
141,5,0.888,0.55,0.9146,2.2772843837738037,1
142,5,0.583,0.55,0.9146,2.8129963874816895,3
143,5,0.906,0.55,0.9146,2.4566004276275635,4
144,5,0.879,0.55,0.9146,3.0122594833374023,6
145,6,0.773,0.55,0.9146,2.8556137084960938,10
146,7,0.906,0.55,0.9146,2.438565492630005,10
147,6,0.909,0.55,0.9146,2.9782919883728027,13
148,5,0.759,0.55,0.9146,2.6962239742279053,6
149,5,0.761,0.55,0.9146,3.2529361248016357,11
150,5,0.852,0.55,0.9146,3.1904137134552,7
151,5,0.542,0.55,0.9146,2.806091070175171,1
152,5,0.767,0.55,0.9146,2.4530751705169678,3
153,5,0.911,0.55,0.9146,2.4378838539123535,6
154,5,0.851,0.55,0.9146,2.575674057006836,5
155,5,0.906,0.55,0.9146,2.7901761531829834,9
156,5,0.734,0.55,0.9146,3.014909505844116,5
157,6,0.906,0.55,0.9146,2.711426019668579,12
158,6,0.898,0.55,0.9146,2.415814161300659,1
159,5,0.865,0.55,0.9146,2.0146989822387695,6
160,5,0.908,0.55,0.9146,2.7524471282958984,15
161,5,0.86,0.55,0.9146,2.493725061416626,11
162,5,0.606,0.55,0.9146,2.7779107093811035,10
163,5,0.759,0.55,0.9146,2.7136616706848145,28
164,5,0.898,0.55,0.9146,2.601201057434082,6
165,5,0.762,0.55,0.9146,2.4642136096954346,9
166,5,0.905,0.55,0.9146,2.473910331726074,6
