accuracy_per_play,latency_per_play,reward_per_play,sequence_per_play
0.4050000011920929,1033.2259521484375,0.4017,"[[26 47  2 28 27 28 21 23  1 35 31 26 29 23 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[46 41 37 24 34 29  9 39  9 33 31 25 20  2 13 19  6 17 29 17 47  1 17  1
  49  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[42  8  9 47 10 16  8 34 10 43 23 42  8 31 18 14 10 43 47 22 49  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[ 3  2 36 21 40 17 12  4  4 40 26 15 21 20 44 31 41 33  7 14 12  1 26 22
  19 10 46 29 40  7 29]]"
0.4,1000.0,0.4,"[[27 11 19  1 26 42 35 11 36 32 25 12 39 27 47  1 26 34 43 12  5 48 41 23
  25 25 33 30 15  2  5]]"
0.4,1000.0,0.4,"[[ 1 24  1 47 45 18 21 47 34 12 28  1 20 40 45 44 15 35  8  6 43 27 14 26
  37 44 15 13  8 27 32]]"
0.8600000143051147,239.3209991455078,0.8576,"[[ 1 18  1 10  5 31 38  9 46 30  7 46 35 17 20  1 43 15 29  6 28  5  6 18
  12 47 46 24 15 21 20]]"
0.4,1000.0,0.4,"[[ 9 48 20 17 44  5 45 15 48  7 43 41 22 42 14  9 24  1 11 34 15 41 39  1
  35 25  2 34  4 16 31]]"
0.4,1000.0,0.4,"[[ 9 42 18 20 45 37 37 35  6 11  9 25  2 48 41 26 12 46  6  8 16  9 10 29
  38 30  4 40  2 31 48]]"
0.4,1000.0,0.4,"[[37 27 25 29  2 24 30 25  3 11 12 46 31  8 10 11 36 14 13 42  7 35 40 38
   7  7 48 36 46 44 42]]"
0.4,1000.0,0.4,"[[46  9 40  3 21 37 46  7 15  9 39  6 11  3 14 16 11  2 11 32 31 20 25  6
  38 25 30  4 35  9 31]]"
0.4,1000.0,0.4,"[[ 7  4 45 46 14  6 30  1 48 21 21  9  6  5 38 18 22 18 26 21 44 12 10 34
  14 36 10 30 17 35 16]]"
0.8299999833106995,459.8389892578125,0.7594,"[[10  1  2 42 45  4 21 32 10 21  6 18 41  1 18  8  2 26 48 47 36 25 21 11
  17 21 47 12 49  0  0]]"
0.8299999833106995,838.6810302734375,0.6079,"[[31 24 15 45 48 35 26 26  6 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[40  7 20 40 12 23 40 33 36 26 33 27  1 21 29  1 34 20 14 25 32 12 32 26
  17 38  1 44 41 34 12]]"
0.41499999165534973,928.9669799804688,0.4334,"[[42 15  1 47 22  9  1  4 20  5 42 11 42  9  4 15  9 10 49  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[23 24 10 25 28 26 20 42 47 34 21 10 36 36 35 29 26 21 26 12 46 20 48 47
   3 16 27 25 35 13 14]]"
0.4,1000.0,0.4,"[[26  8 36 23 44  7 23 27 25 47 29 18 35 10 24 17  7  7 45  1 45 41  6 32
  21 40 29 36 19 32 19]]"
0.4,1000.0,0.4,"[[10 36 47 21 16 13 27 43 28 23  1 14 47  5 46 16 31  9  7 23 35 36 28 19
  28 16 18 37  9  6 38]]"
0.4,1000.0,0.4,"[[47  6 18 34  4 24 12 28 28  1 46  5 41 45 38 45 14 19  3 37 30  6 49  0
   0  0  0  0  0  0  0]]"
0.4020000100135803,783.2769775390625,0.4874,"[[28 11 45 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[40 43 20 34 25 19 38  4 22 43 48 22 47 28  1 44 37 14  9 36 37 49  0  0
   0  0  0  0  0  0  0]]"
0.6299999952316284,143.57000732421875,0.8192,"[[40  9 44  3  2 31 12  5 28 47 36  6 43  7 29 46 24 30 26 21  1 49  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[21  1 24 33  1  9  6 47 43 22 38 21 18 15  2 47 41 23 32 23  8 32 48 13
  29 40 28 47 49  0  0]]"
0.4,1000.0,0.4,"[[49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8289999961853027,95.17400360107422,0.9049,"[[ 2 41 25 25 21 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[10 12 30 38 11 28 31 45 15 48  4  9 34 31 31 29 18 47 27 26  1 14  1 13
  30  6 21 31 33 11 24]]"
0.4,1000.0,0.4,"[[49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[36 15 42 14 42 14  8 25 46 20 38 40  8 26 43 24 43  1 24 40  6 26 27 39
  48 12 29 32 47 45 33]]"
0.40799999237060547,316.64300537109375,0.676,"[[36 11 28 30  7 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.7990000247955322,180.71499633789062,0.8607,"[[35  2  7 47 16 14 15 33 16 19 27 21 13 22 42 47  9 23 23 41  7 14 12  3
   3 11 32 18 20 13  6]]"
0.4009999930858612,878.885009765625,0.4488,"[[ 7 18 21 12 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.5270000100135803,955.031982421875,0.4603,"[[29 15 43 46  6 46  5 43 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4000000059604645,910.2169799804688,0.4359,"[[15 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.7319999933242798,99.49800109863281,0.8709,"[[36 40 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[41 20 43 38 16 40 32 28 46  6 33  8 33 34 33 12 19 19 36 47 49  0  0  0
   0  0  0  0  0  0  0]]"
0.4050000011920929,260.5719909667969,0.6974,"[[ 1  9 43  5 33 23 34  7  5 43 36 17 34  8 13  5 23  1 29 22 22  1  3 26
  37 11 37  3 38 21 47]]"
0.4,1000.0,0.4,"[[28 14 21 44 28 38 39  8 18  4 20 47 39 16  1 44  4 45  7 38 15 40 44 48
  10 34 24 29  4 27 47]]"
0.7760000228881836,102.28199768066406,0.8844,"[[28 33 12 31 18 38 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8510000109672546,1015.8319702148438,0.5503,"[[16 39 23 37  4  5 41 30 46 44 10 43 11 48 38 35 17 34  3  2 25 41 49  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[27 31  6  2 42 40 43 30 18 17 35 20  2  6 11 34 26  1 44 15 45 31 28  1
  35 39 20  5 21 48 31]]"
0.7239999771118164,1019.7689819335938,0.508,"[[28 10 22 30 45  1  1  9  7 46 16 33 21 23 41  1 38 38 36 45 49  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[18  1 16 15 17 23 35 31 33  6 43  7 25 28  1 25 24 33  3 40 41 22 25 10
  43 34 28 32 21 38 46]]"
0.4,1000.0,0.4,"[[31 28  9 11  3  1 15 17 24 38 22  6 12  8 45  4 37 12 43 14 23  8  5 11
   7 13 42 11 36  1 30]]"
0.39800000190734863,931.5170288085938,0.4274,"[[23  7 39 37 41 32 46 39 17 10 34 36 42 34 32 19 45 27 28 45 12 29  4 30
  20 14 45  3 39  4 27]]"
0.4,1000.0,0.4,"[[47  1 45  2  1 26 41  6 18 47  9 27 42  8 11  2 25 15  4 21 22 32 17 24
  49  0  0  0  0  0  0]]"
0.4740000069141388,341.31298828125,0.6881,"[[14 37  9 48 37 26 17 13 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4490000009536743,970.4539794921875,0.4282,"[[39 20 15  5 42 39 19 48 36 29 40 41 39 28 18 30  3 31  5 49  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[38 37 11  7  4 47 34 43  4 16  4 12 38 22 37  8 35  5  7 25 36 32  7  9
  48 12  7 43  6 48 15]]"
0.796999990940094,103.18499755859375,0.8911,"[[12  4 42 31  3 47  3 26 48  5 34 43 15  3 21 32  1 41 23 36  1 36 15 10
   1 13 11 43 14  4  3]]"
0.5559999942779541,203.9770050048828,0.7704,"[[38 11 44 15 48 11 40 40 24 32 43 31 17 26 45 17  8 30 14 15 41 42  2 47
  12 47  8 46 12  1 45]]"
0.4,1000.0,0.4,"[[16 12 23 39 36 18 28 41 29 33 21 23 34 26 37 39  1 35 14 42 32 33  6 37
  16  8 27 18 36  1 35]]"
0.5830000042915344,179.28700256347656,0.7893,"[[11 14 39 39 18 35  6  1  7 40 15 14 18 17 44 17 10 30 21 49  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[41 12 40 16  6 46 47 24  8  3 27 34 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[48 42 48  7 35 12 37 24 26 15 14 12 47 17 16 45  8 25 32 49  0  0  0  0
   0  0  0  0  0  0  0]]"
0.42500001192092896,425.2919921875,0.6382,"[[38 38 46 31  1 24 34  7 48 42  7  2 47 16 20 29 18  9  3 16 12 32 49  0
   0  0  0  0  0  0  0]]"
0.4,1000.0,0.4,"[[27  9 35 10  3  4 45  3 29 25 34 15 24 42 41 17 33 40 10 43 31 15 37 29
  27 18 47 25 16  5 23]]"
