sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[8, 41, 8, 29, 21, 21, 38, 9, 34, 23, 29, 49]",0.8489999771118164,87.57599639892578,0.9146,0.9965277910232544
"[31 40 15 45 15 27 48 46 16  3 38 33  7 46 34 16 19 33 45 44 29 10 15 35
 23 24 11 11  3 41 11 49]",0.8669999837875366,107.64600372314453,0.9126,0.9293981194496155
"[4, 28, 14, 32, 9, 14, 39, 37, 11, 42, 11, 13, 37, 11, 49]",0.8550000190734863,99.4280014038086,0.9119,0.9282407164573669
