sequence_per_episode,accuracy_per_episode,latency_per_episode,reward_per_episode,avg_reward_per_episode,loss,play_counts,min_max,best_so_far
"[[ 9 33 13 16 41  3 48 11 48 20  7 10 15 39 36 47  3 26 18 16 26 38 47 26
  40  1  3 18 43 22 20]]",0.4050000011920929,863.4010009765625,0.4563,0.44460000000000005,3.679018259048462,5,"[0.55, 0.8415]","(0.788, 219.46, 0.8415)"
"[[40  9 18 34 15  6 45 13 26 37 15 48 23  1 32 14 37 45 22 43 39 12  1 23
  20 25 33 25 29 10 37]]",0.4,1000.0,0.4,0.48468124999999995,2.809863567352295,5,"[0.55, 0.8983]","(0.896, 167.546, 0.8983)"
"[[18 25  2 16 10 34  3 40 39 10 17 41  4  7 29  8 29 13 40 16 22  2 18  2
  44 21 11  2 19 17 31]]",0.4,1000.0,0.4,0.45843500000000004,2.730696201324463,5,"[0.55, 0.8633]","(0.896, 167.546, 0.8983)"
"[[17 42 44 40  2 44 21 35 16 18 33 37 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4050000011920929,877.5960083007812,0.4506,0.43877222222222223,2.8031630516052246,5,"[0.55, 0.8459]","(0.896, 167.546, 0.8983)"
"[[38 46 47 40 33 13 47 15 30  4 27 27 17 34 16 28  7 37 40 49  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,924.9240112304688,0.4334,0.45448333333333335,3.09354567527771,5,"[0.55, 0.9323]","(0.878, 67.708, 0.9323)"
"[[38 27  1  7  8 15  9 32 20 42 16 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4189999997615814,592.4940185546875,0.5693,0.44234444444444443,2.829486608505249,5,"[0.55, 0.6635]","(0.878, 67.708, 0.9323)"
"[[20  7 31 15  3 32  5 35 28 28 22 39 27 22 35 42 27  1 19  4 27  1 22  1
  35 20 49  0  0  0  0]]",0.40700000524520874,929.3389892578125,0.4306,0.43688181818181826,2.45554518699646,5,"[0.55, 0.6827]","(0.878, 67.708, 0.9323)"
"[[13 38  2  7 31 42 33 23 46 20 19  9  1 47 34 37  1 23  2 29 48  2 32  4
  23 38 17 10 18  7 36]]",0.4099999964237213,1201.7779541015625,0.4033,0.41683000000000003,3.6013267040252686,5,"[0.55, 0.4657]","(0.878, 67.708, 0.9323)"
"[[ 7 28 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4,1000.0,0.4,0.4694285714285715,2.834742307662964,5,"[0.55, 0.7147]","(0.878, 67.708, 0.9323)"
"[[25 24 27  1 10  5 10 15 33 12 18 41  8 19 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4169999957084656,854.302978515625,0.4639,0.45562142857142873,3.236625909805298,5,"[0.55, 0.773]","(0.878, 67.708, 0.9323)"
"[[24  2 46 33 26  3 28 12 10 16 45 23 41 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4020000100135803,817.5390014648438,0.4737,0.4095652173913044,3.1009809970855713,5,"[0.55, 0.4737]","(0.878, 67.708, 0.9323)"
"[[32 19 13 37 47 39 42 21 36 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,855.0419921875,0.4613,0.45639047619047624,3.2957451343536377,6,"[0.55, 0.8849]","(0.878, 67.708, 0.9323)"
"[[38  9  8 29 23 29 23 23 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,980.3469848632812,0.4112,0.4180421052631579,2.8292949199676514,5,"[0.55, 0.566]","(0.878, 67.708, 0.9323)"
"[[35 11 24 10 24 15 23 12 16 24 37 33 47 26  4  6  7  8 38  1 18  6 47  6
   9  4 16 47  1  3 18]]",0.4,1000.0,0.4,0.5158555555555556,3.674654722213745,5,"[0.55, 0.7974]","(0.878, 67.708, 0.9323)"
"[[26 22 33 11 16 29 36 19 37 26 38 41 23 35 25 16 23 35 22 29 22 13 45 20
  25 37 31 12 13 44 26]]",0.4,1000.0,0.4,0.46665416666666665,3.048393964767456,5,"[0.55, 0.9265]","(0.878, 67.708, 0.9323)"
"[[30 47 23 38 39 29  1 11 45  8 17 45 47  1 41 16  7 24 30 49  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,898.5419921875,0.4436,0.42375,2.877296209335327,5,"[0.55, 0.6083]","(0.878, 67.708, 0.9323)"
"[[ 3  7 23 36 38 10 13  8 37  1 39 40  7 17  2 33 20 27 34  6 19 25 21 18
  43 11  1  3 23 44 19]]",0.4,1000.0,0.4,0.46468846153846155,2.883344888687134,7,"[0.55, 0.846]","(0.878, 67.708, 0.9323)"
"[[14 22 29 17 11  9 39 15 45 32 42 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,831.56298828125,0.4704,0.4643,2.6025266647338867,5,"[0.55, 0.7861]","(0.878, 67.708, 0.9323)"
"[[26 41 20  1  8 26 46 16  1  1 27 14  4 41 15  4 13 14 10 31 34 10  9 49
   0  0  0  0  0  0  0]]",0.4,1000.0,0.4,0.448446875,3.072279453277588,5,"[0.55, 0.8726]","(0.878, 67.708, 0.9323)"
"[[29  7 48 16 12 23 20  7 29 26 27 43  1  9 48 43 27 41 47 16  1  7 24 49
   0  0  0  0  0  0  0]]",0.4090000092983246,876.6699829101562,0.4523,0.47932500000000006,3.073399782180786,5,"[0.55, 0.9098]","(0.878, 67.708, 0.9323)"
"[[39  4 23 24 37 16 29 13 26 26 28 17 38 10 24 45  8 22 11 13 43  4 37  2
  41 26 42 49  0  0  0]]",0.4,1000.0,0.4,0.470875,3.153874158859253,5,"[0.55, 0.6964]","(0.878, 67.708, 0.9323)"
"[[24 19 46  1 45  5  5 40  6  6 47 13  5  8 41  2 21 24 26 10 49  0  0  0
   0  0  0  0  0  0  0]]",0.40299999713897705,959.68798828125,0.4171,0.44860833333333333,2.997180938720703,5,"[0.55, 0.9223]","(0.878, 67.708, 0.9323)"
"[[11  7  2 21 17 10 27 42 42 28 21 24 17 46 28 44  3 11 20 43 11 26  2 12
  24 16 32  6  8 45 32]]",0.40700000524520874,727.4119873046875,0.5114,0.44112000000000007,2.6977570056915283,6,"[0.55, 0.878]","(0.878, 67.708, 0.9323)"
"[[13 11 31  7 43 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4,1000.0,0.4,0.44630370370370376,2.859177827835083,5,"[0.55, 0.9016]","(0.878, 67.708, 0.9323)"
"[[ 5 13  5 22 16 15 14  4  1 22 44 31 24 29 27 45 40  9 46  5  3 47 21 28
  28  2 49  0  0  0  0]]",0.4,1000.0,0.4,0.4494764705882353,3.146456718444824,5,"[0.55, 0.9212]","(0.878, 67.708, 0.9323)"
"[[ 3 32 46 10 23 36 43 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,643.7630004882812,0.5455,0.4670235294117647,2.6161818504333496,5,"[0.55, 0.9022]","(0.878, 67.708, 0.9323)"
"[[19 23  7 30 48 45 43 16 19 30 36 46 37 35 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,906.510009765625,0.4404,0.4363941176470589,3.2389721870422363,5,"[0.55, 0.9041]","(0.878, 67.708, 0.9323)"
"[[41 22 43  7 28 25 28  3 13 34 32 30 37 21 18 10 12  5 16 12 41 30 15 12
   1 19 15 43 15 26 36]]",0.7839999794960022,882.8200073242188,0.5749,0.4208846153846154,3.7294297218322754,5,"[0.55, 0.5749]","(0.878, 67.708, 0.9323)"
"[[18  7 19 17 16 36  3 18 41  1  5 26  1 27 41 17  1 12  2 39 21 18  6 32
  42 46 24 43 17 49  0]]",0.4090000092983246,830.7369995117188,0.4707,0.4278466666666667,2.9965264797210693,5,"[0.55, 0.5995]","(0.878, 67.708, 0.9323)"
"[[17  9 45 28 14 47 45 21 28 26 48 13  6 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,928.1019897460938,0.4308,0.42835384615384614,3.2304067611694336,5,"[0.55, 0.5509]","(0.878, 67.708, 0.9323)"
"[[20 20 35  5 13 16 22 11 26 29 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,892.2689819335938,0.4458,0.5108166666666668,2.4853737354278564,5,"[0.55, 0.9258]","(0.878, 67.708, 0.9323)"
"[[38  4 18  6 21 40 30 40  6 38 38  4 29 23  2 15 21 21 21 32 17 34 19 27
  12 30 43  4 10  7 41]]",0.4,1000.0,0.4,0.4585692307692308,3.3437488079071045,5,"[0.55, 0.8816]","(0.878, 67.708, 0.9323)"
"[[14  7  4 29 16 14 48 44 40  2 19  5  2 40  9 41 39 38 19 28 27 35 28 33
  36 23 11 13 31 32 49]]",0.4,1000.0,0.4,0.46009473684210533,2.688318967819214,6,"[0.55, 0.9271]","(0.878, 67.708, 0.9323)"
"[[29 16  2  6 17 36 43 20  3 15 14 10 14 17 44 44 47  4 27 10 30 49  0  0
   0  0  0  0  0  0  0]]",0.6240000128746033,587.3720092773438,0.6397,0.45266470588235297,2.9255220890045166,5,"[0.55, 0.6952]","(0.878, 67.708, 0.9323)"
"[[13  1 32 17  6 12 25 48 24 14 34  1 14 21 25 29 38 23 37 27 28 47 45 46
  29 27  6 31 13 23 31]]",0.4,1000.0,0.4,0.46868666666666675,2.915283203125,5,"[0.55, 0.849]","(0.878, 67.708, 0.9323)"
"[[20 12 21 19 20 43 18 31 18 26 36 36  5 13 18 38  2 23  9 48 23 21 48  9
  48 33 10 47 23 25 49]]",0.4020000100135803,1344.7760009765625,0.4007,0.43903636363636367,3.6398298740386963,5,"[0.55, 0.6613]","(0.878, 67.708, 0.9323)"
"[[ 1 15 43 21 14 44 20 40 18 22  6 44 18  2  5 30 44 34 10  1 22  8 18  5
  12 16 35 48 28 22 41]]",0.4,1000.0,0.4,0.5120235294117648,3.1761841773986816,6,"[0.55, 0.9083]","(0.878, 67.708, 0.9323)"
"[[25 26 30 47 22 17 32 12 27 46 40 45 13  3 42 24 24  2  9 49  0  0  0  0
   0  0  0  0  0  0  0]]",0.4050000011920929,850.4970092773438,0.4615,0.44544736842105265,3.2913928031921387,5,"[0.55, 0.9319]","(0.878, 67.708, 0.9323)"
"[[30  1 32 15 17 38 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4,1000.0,0.4,0.490757142857143,2.878340482711792,5,"[0.55, 0.873]","(0.878, 67.708, 0.9323)"
"[[21 46 35  4 36 23 28 26 28 38 17 26 32  5 47 24  2 18 25 11  6 10 11  1
  32 44 12 47 37 23 27]]",0.4059999883174896,1118.5240478515625,0.402,0.43775000000000003,3.2667360305786133,5,"[0.55, 0.919]","(0.878, 67.708, 0.9323)"
"[[30 10 37 33 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4,1000.0,0.4,0.5933444444444445,2.335740566253662,5,"[0.55, 0.8591]","(0.878, 67.708, 0.9323)"
"[[27  2 23 16 47  4 27 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,853.52099609375,0.4619,0.4259666666666667,2.695178985595703,5,"[0.55, 0.6152]","(0.878, 67.708, 0.9323)"
"[[21 38 12 46 48 46 28  7 40 36 12 10 26  8 14 13 26 38 49  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4050000011920929,872.25,0.4528,0.46958181818181816,2.8770463466644287,5,"[0.55, 0.9301]","(0.878, 67.708, 0.9323)"
"[[19 48 24 29 14 26 29  7 35 22 10 13  5 46 35 49  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,892.333984375,0.4464,0.4804105263157895,3.0213544368743896,5,"[0.55, 0.8892]","(0.878, 67.708, 0.9323)"
"[[12  4 13  1 44 36  6 19 22 31  6  1 45 38  5  5 30 14  6 37 38 42 33 25
  20 30 19 25 14 32 34]]",0.4,1000.0,0.4,0.46720769230769243,2.951075315475464,5,"[0.55, 0.7255]","(0.878, 67.708, 0.9323)"
