Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
1,5,0.842,0.55,0.8415,3.679018259048462,9
2,5,0.898,0.55,0.8983,2.809863567352295,11
3,5,0.863,0.55,0.8983,2.730696201324463,15
4,5,0.846,0.55,0.8983,2.8031630516052246,13
5,5,0.932,0.55,0.9323,3.09354567527771,13
6,5,0.664,0.55,0.9323,2.829486608505249,13
7,5,0.683,0.55,0.9323,2.45554518699646,6
8,5,0.466,0.55,0.9323,3.6013267040252686,5
9,5,0.715,0.55,0.9323,2.834742307662964,9
10,5,0.773,0.55,0.9323,3.236625909805298,9
11,5,0.474,0.55,0.9323,3.1009809970855713,18
12,6,0.885,0.55,0.9323,3.2957451343536377,15
13,5,0.566,0.55,0.9323,2.8292949199676514,14
14,5,0.797,0.55,0.9323,3.674654722213745,4
15,5,0.926,0.55,0.9323,3.048393964767456,19
16,5,0.608,0.55,0.9323,2.877296209335327,11
17,7,0.846,0.55,0.9323,2.883344888687134,19
18,5,0.786,0.55,0.9323,2.6025266647338867,5
19,5,0.873,0.55,0.9323,3.072279453277588,27
20,5,0.91,0.55,0.9323,3.073399782180786,7
21,5,0.696,0.55,0.9323,3.153874158859253,7
22,5,0.922,0.55,0.9323,2.997180938720703,19
23,6,0.878,0.55,0.9323,2.6977570056915283,19
24,5,0.902,0.55,0.9323,2.859177827835083,22
25,5,0.921,0.55,0.9323,3.146456718444824,29
26,5,0.902,0.55,0.9323,2.6161818504333496,12
27,5,0.904,0.55,0.9323,3.2389721870422363,12
28,5,0.575,0.55,0.9323,3.7294297218322754,8
29,5,0.6,0.55,0.9323,2.9965264797210693,10
30,5,0.551,0.55,0.9323,3.2304067611694336,8
31,5,0.926,0.55,0.9323,2.4853737354278564,7
32,5,0.882,0.55,0.9323,3.3437488079071045,8
33,6,0.927,0.55,0.9323,2.688318967819214,13
34,5,0.695,0.55,0.9323,2.9255220890045166,12
35,5,0.849,0.55,0.9323,2.915283203125,10
36,5,0.661,0.55,0.9323,3.6398298740386963,6
37,6,0.908,0.55,0.9323,3.1761841773986816,11
38,5,0.932,0.55,0.9323,3.2913928031921387,14
39,5,0.873,0.55,0.9323,2.878340482711792,9
40,5,0.919,0.55,0.9323,3.2667360305786133,19
41,5,0.859,0.55,0.9323,2.335740566253662,4
42,5,0.615,0.55,0.9323,2.695178985595703,13
43,5,0.93,0.55,0.9323,2.8770463466644287,6
44,5,0.889,0.55,0.9323,3.0213544368743896,14
