sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[41, 37, 10, 42, 39, 30, 40, 48, 32, 17, 49]",0.9020000100135803,61.17399978637695,0.9429,0.8888888955116272
"[6, 41, 7, 43, 4, 16, 25, 39, 49]",0.8960000276565552,60.06999969482422,0.9413,0.9814814925193787
"[2, 34, 12, 31, 22, 1, 5, 26, 36, 36, 13, 24, 47, 41, 48, 49]",0.8939999938011169,61.667999267578125,0.94,0.9282407164573669
