sequence_per_episode,accuracy_per_episode,latency_per_episode,reward_per_episode,avg_reward_per_episode,loss,play_counts,min_max,best_so_far
"[[26 48 41 34 47 44 44 21 13  4 46 44 11 31 41  2 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.414000004529953,848.2760009765625,0.4654,0.5482799999999999,2.8101279735565186,5,"[0.55, 0.9272]","(0.886, 86.886, 0.9272)"
"[[29 24 11 27 13 29 39  5 29 33 35 11 47 35 11 15 38 18 29 17 45  8 27 36
   1 36 44 23 21 30 12]]",0.8180000185966492,990.6090087890625,0.5431,0.5212999999999999,3.3212993144989014,5,"[0.55, 0.7434]","(0.886, 86.886, 0.9272)"
"[[38 46 37 37 34 30 18 13 31 27 24 35 18 47 27 38 48 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41200000047683716,777.5369873046875,0.493,0.7287,2.998786449432373,9,"[0.55, 0.887]","(0.886, 86.886, 0.9272)"
"[[ 9 22 33 44 36 29  8 29  7 39  2 42  5 38 43 35  8 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40400001406669617,822.7100219726562,0.4722,0.5723,2.102871894836426,5,"[0.7287, 0.8617]","(0.886, 86.886, 0.9272)"
"[[30 35  1 41 39 20 41 17 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41200000047683716,544.3740234375,0.5863,0.57878,3.028426170349121,5,"[0.7287, 0.7509]","(0.886, 86.886, 0.9272)"
"[[ 6 10 13 44 37 44  7 30 22 48 38 38 28 31 44  9 19 32 22 21 32 41  4 33
   1 15 38  8 41  8 49]]",0.878000020980835,602.9609985351562,0.7181,0.6091,2.932651996612549,5,"[0.7287, 0.7539]","(0.886, 86.886, 0.9272)"
"[[32 27  1 15 23 12  4 19  3 32  1 41 47 42 12 43 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,781.1209716796875,0.4912,0.5872400000000001,2.711679697036743,5,"[0.7287, 0.8002]","(0.886, 86.886, 0.9272)"
"[[27 45 20 20 30  5 32 36 27 24  1 37 24 47 15 15 42 17 29 38  8  2 21 19
  15 26  3 29  6 46 32]]",0.4050000011920929,900.8280029296875,0.4413,0.5447333333333334,2.7084596157073975,6,"[0.7287, 0.8571]","(0.886, 86.886, 0.9272)"
"[[38  3 13  7 43  2 28  5 40  3  7  5 23 43  8 18 13 43 18 33  7  6 45 18
  13  1  8 11  1 11 14]]",0.8159999847412109,684.4569702148438,0.6649,0.6531166666666667,3.1352035999298096,6,"[0.7287, 0.9032]","(0.886, 86.886, 0.9272)"
"[[21 17 28  8 46  1 44 35 13 45 30 34  5 45 27 17 26 11 20 40 22 43  4 47
  13 45 46 47 25 48 22]]",0.4050000011920929,1272.5849609375,0.4017,0.6535714285714286,3.419701337814331,7,"[0.7287, 0.9321]","(0.874, 64.831, 0.9321)"
"[[19  1  3  1 21 23 23  2  6 19 26 16  9 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,1078.5660400390625,0.4033,0.6315799999999999,3.103564977645874,5,"[0.7287, 0.8339]","(0.874, 64.831, 0.9321)"
"[[21 37 48 24 27 13  7  5 25 21 26 18 46 32  7  7 46 43 25 22 22 30  5 48
  39 16 43 27 29 39 17]]",0.4059999883174896,1130.2359619140625,0.402,0.51326,3.0549910068511963,5,"[0.7287, 0.9234]","(0.874, 64.831, 0.9321)"
