sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[40, 18, 42, 7, 12, 28, 31, 13, 32, 21, 3, 22, 32, 13, 49]",0.9070000052452087,89.03199768066406,0.9136,0.5069444179534912
"[40, 41, 34, 6, 6, 22, 27, 18, 48, 45, 49]",0.8999999761581421,59.4630012512207,0.9107,0.5127314925193787
"[31, 14, 26, 33, 16, 22, 38, 11, 18, 49]",0.8999999761581421,61.027000427246094,0.9106,0.5069444179534912
