accuracy_per_play,latency_per_play,reward_per_play,sequence_per_play
0.40299999713897705,866.7119750976562,0.4158,"[[35 21 14 26 45 12 25 17  9 19 41  2 42 23 27  7 26 26 41 36  4 49  0  0
   0  0  0  0  0  0  0]]"
0.39800000190734863,662.9910278320312,0.4337,"[[15 44 23 20 10 41 37 34 44 34 32 43 41 13 37 14  8 46  6  9 35 32 18 17
   2 15 32 20 29 43 32]]"
0.4059999883174896,860.64599609375,0.4189,"[[15 33  3 17 38 30 30 39 16 31 27 45  1 31 20 40 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.7570000290870667,662.7020263671875,0.7312,"[[29 16 29 15 13 40  9 13 15 19  4 31  9 37 47 26 12 18 33 46  8  7  1 21
  23 21  5 44 35 42  5]]"
0.40700000524520874,930.6519775390625,0.4128,"[[ 9 15 18  1  9 32 23 12 47 14 48 45 44 20 29 25 15 24 30 12 12 10  9 19
  10 17 18 23 18  1  4]]"
0.42100000381469727,870.06201171875,0.4305,"[[30  9  6 28 42 14 23 20 18 32 27 17 45 26  5  4 47 19 15 47 29 46 25 36
  29 21 49  0  0  0  0]]"
0.41100001335144043,443.73199462890625,0.4648,"[[ 1 26 38 42 39 13 45  5  7 43 31 26  1 39  1 32 13 13 47 11 18 48 31 24
   4 11 13  6 43 43 48]]"
0.40700000524520874,556.56298828125,0.4502,"[[ 5  1 19 30 15 20 48  1 24 26 33 21 44 30 47  9  1 18  1 24 41 21 47  7
  28  9 35 30 17 21 35]]"
0.4050000011920929,923.1129760742188,0.4119,"[[23  8 19 23 41  7 45  7 16 21 16 44 18  1 14  2 29 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4099999964237213,873.4760131835938,0.421,"[[29 46 24 15 18 45 25 13 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.41499999165534973,854.7570190429688,0.427,"[[37 44  3 13 37  1  1 11 37 32 41  1 25  5 29  2  7 15 30 48 40  7 35 21
  41 24 16 11  4  4 17]]"
0.40400001406669617,926.8270263671875,0.4107,"[[30 46 24  3 42  8 13 10 42 36 11 10 12 20 38 46  3 47  8 14 21 21 49  0
   0  0  0  0  0  0  0]]"
0.40700000524520874,792.4000244140625,0.4266,"[[ 7 16 25 13  5 10 18 43 15 32  3 37 42 44 13 41 15 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.40700000524520874,924.1329956054688,0.4134,"[[22  1 47 21 46 25 41 37 23 38 44 10 26 43 21 44 45  1 27 49  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8799999952316284,69.13200378417969,0.8931,"[[14 18 27 14  5  9  5 44 15 48  2 10 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4099999964237213,1085.02099609375,0.4083,"[[35 11 23 15 23  7  4 13 24 21 10 13 22 25 46 49  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.871999979019165,151.31399536132812,0.8782,"[[18 30 29  6 15 47 48  3  8 10 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
