sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[4, 42, 37, 4, 7, 1, 18, 26, 47, 49]",0.8999999761581421,67.37899780273438,0.9,0.8043981194496155
"[4, 35, 18, 40, 2, 36, 11, 16, 49]",0.8980000019073486,65.03600311279297,0.898,0.9212962985038757
"[ 4 42 31 28 44 21 11 18 47  9 15 27 39 29 21 14 39 15 12  1 46  1  5  1
 30  1  1  1  1  1  1 49]",0.8970000147819519,68.7229995727539,0.897,0.9120370149612427
