accuracy_per_play,latency_per_play,reward_per_play,sequence_per_play
0.4129999876022339,981.9869995117188,0.0294,"[[20 48  1 37 17 30 48 27  6  9 10  1 31  3  6 33 43 28 11 38 36 17 23 21
  24 17 18 11 17 24 18]]"
0.4059999883174896,881.4180297851562,0.0322,"[[24 46 38 19 31 15 33 36 42  2  7 10 12 29 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.40799999237060547,844.4019775390625,0.0338,"[[25 20 32 34 45 16 39 21  1 11 33 46  3 44 29  3  3 10 38 22 49  0  0  0
   0  0  0  0  0  0  0]]"
0.8859999775886536,165.3260040283203,0.3751,"[[28 45 36 11 29  1  8 11 30 44 34 11 21  2 19 11 33 15  9  7 39 28  1  7
  28 23 25 19 20 35 23]]"
0.40799999237060547,757.52197265625,0.0377,"[[17 17  5 10  1  9 15 13 44  3 42 21 48 31  3 35 41 23 31 13  4 27  3 29
  45 29 48  7 40 26 41]]"
0.8650000095367432,765.2860107421875,0.0791,"[[41 38 17 16  1  2 41 41 10 24 11 17  2 18 33 24 30 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4090000092983246,857.7219848632812,0.0334,"[[36 17 28  1 46 10 13  1 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.41999998688697815,810.5330200195312,0.0363,"[[ 9 47 26 27 24  2 36 42  1 11 37 18 16 18 38 49  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.41200000047683716,871.916015625,0.0331,"[[13  7 15 21 19 32 35  9 22 22 30 37  7 30 35 24  5 44 38 34 23 45  5 10
   7 11 42  1 46  1 44]]"
0.8610000014305115,244.9739990234375,0.246,"[[42 45 33 26 22 11 33 48 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.41499999165534973,589.2490234375,0.0493,"[[12 35 29 28  6  1 11 35 36 48 34  6 38  5  1 15 41 20 11 18 33 46 46  5
  15  5 49  0  0  0  0]]"
0.40799999237060547,875.9349975585938,0.0326,"[[21 33 34 43 44  1 15 25 17 16 26 35 45 39  3  3 26 25 37 40 33 49  0  0
   0  0  0  0  0  0  0]]"
0.5540000200271606,494.4630126953125,0.0784,"[[ 2 25 22 26  1  5  3 32 43 21 30 22  1 38 37 48 44 20 24  5 49  0  0  0
   0  0  0  0  0  0  0]]"
0.40799999237060547,857.0260009765625,0.0333,"[[ 3 20 36 21 44 11 37 37 13 15 25 34 10 27 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4050000011920929,870.9760131835938,0.0325,"[[41 13 27 31 30 38 28  7 29 25  6 41 48  1 15 23 17 19 34 30 48 35 38 30
   9 19 49  0  0  0  0]]"
0.4090000092983246,697.3889770507812,0.0411,"[[26 11 17 36  9 41  1 11 17  9 36  1 39 30  3  7 14 20 37 40 25 20  9 11
  14 43 45  6 26  1 26]]"
0.6759999990463257,232.3419952392578,0.2037,"[[ 4  7  2 30 22 25 29 23 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.40299999713897705,726.25,0.0388,"[[ 1 36 46 26 16 47 45  1 39  1  5  4 10  1 17 23  8 23 36  7 42  4 13  6
  23 23 38 44 10 21 48]]"
0.699999988079071,217.01199340820312,0.2258,"[[42 16  5 11 46 25 15  1 39 22 32 24 34 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8399999737739563,353.3489990234375,0.1664,"[[33 48 39 24 30 26  7 21 37 40 35 20 35 36 18 32 10 22  2 36 35  5 16 14
  14 45  1 46  1 17 19]]"
0.8769999742507935,697.1069946289062,0.0881,"[[20 42 35 32  1 35 18  5 42 46  1  6  9 30 30  2 26 33  4 41 43 27 11 24
  18  2 24  3 49  0  0]]"
0.8899999856948853,834.2459716796875,0.0747,"[[40 13 13 30  7 46 14 43 31 35  2 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8619999885559082,285.89599609375,0.2111,"[[27 32 45 33 18  7 45  1 14 47 19 14 45 40 21 44 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4020000100135803,956.1909790039062,0.0294,"[[21 23 21 25 12  1 35 13 27 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4020000100135803,1225.5909423828125,0.0281,"[[13 19 17 46 34 47 42  6 48 31 38 32 14 37 48 14 13 12  4  6 48 23 33 45
   1 13 23 49  0  0  0]]"
0.40799999237060547,845.0430297851562,0.0338,"[[24  5  2 13 30 29 31 25 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4050000011920929,994.5280151367188,0.0285,"[[24 44 27 38 21 21 36 40 18 39 39 23 39  2 16 29 46 34 22 48 29 20 49  0
   0  0  0  0  0  0  0]]"
0.40700000524520874,899.551025390625,0.0317,"[[35  5 33 28 22 13 38 17 21 11 39 38 42 36 13 16 31 47 27  6 24 39 30 41
  13 29 16  2 49  0  0]]"
0.40700000524520874,879.56201171875,0.0324,"[[13 43  7 36 16 30 43 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4399999976158142,388.4169921875,0.0793,"[[38 10 26 26 47 15 29  5  1 44 24 26 13  6  9 29  1 44 14  4  4 21 14 45
   1 31 47 40 10 39 18]]"
0.8500000238418579,153.8300018310547,0.3868,"[[31 35 38  5 42 14 12 13 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.847000002861023,224.5240020751953,0.2641,"[[26 25 34 18  6 35 13  6 31 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4090000092983246,1036.1180419921875,0.0286,"[[20 21 40 47  1  1 15 29  5 20 36 24 34 24 48 46 13 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.41200000047683716,873.0419921875,0.033,"[[19 33  2 28 30 14 30 27 11 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8970000147819519,345.2170104980469,0.1819,"[[42 39 36 13 12  4 38 11 47 26 12 26  2 48 27  1 39 17  1 32 28 30 44 14
  27 15 18 38 33 15 13]]"
