Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
1,7,0.918,0.55,0.9177,3.195896625518799,0
2,9,0.93,0.55,0.9305,2.9204957485198975,1
3,7,0.881,0.55,0.9305,2.4633846282958984,1
4,6,0.885,0.55,0.9305,2.6289896965026855,3
5,5,0.727,0.55,0.9305,1.9824316501617432,4
6,7,0.917,0.55,0.9305,3.0042874813079834,1
7,5,0.775,0.55,0.9305,3.1051025390625,0
8,5,0.663,0.55,0.9305,2.4954802989959717,2
9,6,0.917,0.55,0.9305,2.2427775859832764,3
10,5,0.83,0.55,0.9305,2.982985734939575,0
11,5,0.852,0.55,0.9305,2.837169885635376,0
12,5,0.646,0.55,0.9305,2.520540952682495,1
13,7,0.754,0.55,0.9305,3.4747486114501953,1
14,5,0.823,0.55,0.9305,2.3971099853515625,3
15,7,0.787,0.55,0.9305,3.2482759952545166,0
16,5,0.756,0.55,0.9305,3.3740127086639404,0
17,5,0.857,0.55,0.9305,1.9085086584091187,2
18,5,0.909,0.55,0.9305,2.7146992683410645,2
19,8,0.92,0.55,0.9305,3.2390756607055664,3
20,5,0.469,0.55,0.9305,1.9081348180770874,0
21,5,0.606,0.55,0.9305,2.7390503883361816,2
22,7,0.892,0.55,0.9305,2.794901132583618,0
23,6,0.925,0.55,0.9305,3.035273790359497,0
24,5,0.525,0.55,0.9305,2.8364956378936768,0
25,5,0.652,0.55,0.9305,2.005908966064453,0
26,5,0.632,0.55,0.9305,2.0808792114257812,2
27,7,0.939,0.55,0.9391,2.481233596801758,0
28,5,0.522,0.55,0.9391,2.78682541847229,0
29,6,0.89,0.55,0.9391,3.1175663471221924,2
30,6,0.852,0.55,0.9391,2.404879570007324,0
31,11,0.915,0.55,0.9391,2.912224769592285,6
32,5,0.794,0.55,0.9391,2.714639663696289,1
33,7,0.84,0.55,0.9391,2.0804712772369385,1
34,5,0.906,0.55,0.9391,3.081287384033203,2
35,5,0.712,0.55,0.9391,3.5918469429016113,4
36,6,0.93,0.55,0.9391,2.3849496841430664,0
