sequence_per_episode,accuracy_per_episode,latency_per_episode,reward_per_episode,avg_reward_per_episode,loss,play_counts,min_max,best_so_far
"[[34 17 26 35 47 12 24 32  7 33  1 20  9 23 10 49  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,878.0900268554688,0.4518,0.7238999999999999,3.195896625518799,7,"[0.55, 0.9177]","(0.873, 100.036, 0.9177)"
"[[36  3  1 17 45 23 25 42  8 37 35 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41200000047683716,862.083984375,0.4592,0.7095888888888888,2.9204957485198975,9,"[0.55, 0.9305]","(0.886, 78.802, 0.9305)"
"[[26  5  5 22 22 48 43 30 32 14 29 43  6 28 46 15 38  5 32 45 49  0  0  0
   0  0  0  0  0  0  0]]",0.4339999854564667,705.3800048828125,0.5292,0.6003000000000001,2.4633846282958984,7,"[0.55, 0.8806]","(0.886, 78.802, 0.9305)"
"[[ 9  1  1 43 48  5  7 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,737.906005859375,0.5082,0.59205,2.6289896965026855,6,"[0.55, 0.8851]","(0.886, 78.802, 0.9305)"
"[[35 19 14 16 36 39 10  1 24 26 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40700000524520874,801.9340209960938,0.4816,0.5591,1.9824316501617432,5,"[0.55, 0.7274]","(0.886, 78.802, 0.9305)"
"[[19  4 11 13  1  7 19 43 35 43 13 48 44 45  3 26 31 18 31  8 23 42  2 24
  18  9 20 41 32 19 46]]",0.4059999883174896,1014.635986328125,0.402,0.6715,3.0042874813079834,7,"[0.55, 0.917]","(0.886, 78.802, 0.9305)"
"[[ 1 45  5 48 20 29 27 48 27 16 18 44 40 30 16 39 46 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41200000047683716,675.1740112304688,0.5339,0.5973200000000001,3.1051025390625,5,"[0.55, 0.7748]","(0.886, 78.802, 0.9305)"
"[[23 39 43 34 33 38 38 31  2 27 19  1 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,899.3590087890625,0.4423,0.53304,2.4954802989959717,5,"[0.55, 0.6632]","(0.886, 78.802, 0.9305)"
"[[ 1  1 10 21 10 18 26 19 36 33 24 16  7  8 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4129999876022339,720.1580200195312,0.5163,0.5669833333333334,2.2427775859832764,6,"[0.55, 0.9167]","(0.886, 78.802, 0.9305)"
"[[21 15 20 11  8 44 20 23 44 32 42 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,948.2219848632812,0.4227,0.6202599999999999,2.982985734939575,5,"[0.55, 0.8297]","(0.886, 78.802, 0.9305)"
