sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[33, 6, 28, 34, 32, 26, 28, 24, 49]",0.8960000276565552,59.09299850463867,0.9417,0.5069444179534912
"[12, 42, 33, 2, 9, 14, 26, 1, 18, 46, 49]",0.8960000276565552,61.91400146484375,0.9406,0.5069444179534912
"[33, 36, 41, 40, 1, 5, 39, 29, 49]",0.8960000276565552,62.5260009765625,0.9403,0.5069444179534912
