Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
67,5,0.875,0.55,0.9,2.201122522354126,0
68,5,0.885,0.55,0.9,2.6407723426818848,2
69,5,0.882,0.55,0.9,2.9051480293273926,1
70,6,0.904,0.55,0.904,2.6069135665893555,1
71,5,0.17,0.55,0.904,2.9803426265716553,3
72,5,0.221,0.55,0.904,1.9557651281356812,2
73,5,0.448,0.55,0.904,3.0483295917510986,1
74,6,0.879,0.55,0.904,2.522700786590576,1
75,5,0.856,0.55,0.904,2.9720215797424316,1
76,5,0.886,0.55,0.904,2.809645175933838,5
77,5,0.778,0.55,0.904,3.3410751819610596,0
78,5,0.364,0.55,0.904,2.8315420150756836,0
79,5,0.761,0.55,0.904,2.054049253463745,2
80,5,0.486,0.55,0.904,2.152498722076416,0
81,6,0.873,0.55,0.904,1.8138822317123413,3
82,6,0.894,0.55,0.904,2.58598256111145,2
83,6,0.891,0.55,0.904,2.7470452785491943,3
84,5,0.395,0.55,0.904,2.7584166526794434,10
85,5,0.141,0.55,0.904,2.7083606719970703,0
86,6,0.864,0.55,0.904,3.0906145572662354,3
87,5,0.854,0.55,0.904,2.1996405124664307,0
88,5,0.416,0.55,0.904,3.5373375415802,2
89,7,0.896,0.55,0.904,1.9735430479049683,2
90,5,0.889,0.55,0.904,3.0255701541900635,1
91,5,0.363,0.55,0.904,2.809863328933716,0
92,5,0.235,0.55,0.904,2.930008888244629,3
93,5,0.362,0.55,0.904,2.8340096473693848,3
94,6,0.848,0.55,0.904,3.1328823566436768,0
95,5,0.883,0.55,0.904,2.563748598098755,0
96,5,0.541,0.55,0.904,2.8324363231658936,6
97,6,0.868,0.55,0.904,2.684575080871582,0
98,6,0.787,0.55,0.904,2.7225191593170166,6
99,5,0.876,0.55,0.904,2.7306647300720215,5
100,6,0.884,0.55,0.904,2.461416006088257,6
101,5,0.731,0.55,0.904,2.6342875957489014,0
102,5,0.431,0.55,0.904,2.781163215637207,2
103,5,0.884,0.55,0.904,2.41499400138855,1
104,5,0.27,0.55,0.904,2.512688159942627,2
105,5,0.869,0.55,0.904,2.4146759510040283,9
106,7,0.891,0.55,0.904,2.4350247383117676,0
107,8,0.887,0.55,0.904,2.4967641830444336,0
108,5,0.414,0.55,0.904,2.342670440673828,3
109,5,0.423,0.55,0.904,2.7070274353027344,1
110,5,0.84,0.55,0.904,1.9294872283935547,0
111,6,0.903,0.55,0.904,2.3152642250061035,3
112,5,0.887,0.55,0.904,2.9129762649536133,0
113,5,0.896,0.55,0.904,2.906010150909424,3
114,5,0.194,0.55,0.904,2.6918962001800537,0
115,6,0.901,0.55,0.904,2.497772455215454,1
116,5,0.885,0.55,0.904,2.045198678970337,0
117,5,0.87,0.55,0.904,2.4595723152160645,0
118,6,0.801,0.55,0.904,2.9291210174560547,0
119,5,0.897,0.55,0.904,2.489642381668091,2
120,6,0.891,0.55,0.904,2.160959482192993,0
121,5,0.87,0.55,0.904,2.546407461166382,2
122,5,0.628,0.55,0.904,2.47460675239563,1
123,5,0.848,0.55,0.904,2.2404861450195312,1
124,5,0.5,0.55,0.904,2.47666597366333,0
125,5,0.868,0.55,0.904,2.585381031036377,0
126,6,0.881,0.55,0.904,2.65364408493042,0
127,5,0.179,0.55,0.904,2.928257465362549,4
128,5,0.708,0.55,0.904,2.938819408416748,7
129,6,0.843,0.55,0.904,3.1955764293670654,1
130,5,0.732,0.55,0.904,2.2487387657165527,0
131,5,0.507,0.55,0.904,3.3789405822753906,6
132,5,0.89,0.55,0.904,2.4287734031677246,6
133,5,0.861,0.55,0.904,2.5856595039367676,2
134,5,0.595,0.55,0.904,2.700255870819092,0
135,5,0.704,0.55,0.904,2.4610347747802734,3
136,5,0.877,0.55,0.904,2.332906723022461,8
137,5,0.363,0.55,0.904,2.6888034343719482,12
138,8,0.889,0.55,0.904,2.4653992652893066,1
139,6,0.895,0.55,0.904,1.888163685798645,2
140,6,0.89,0.55,0.904,2.4820556640625,0
141,5,0.876,0.55,0.904,2.358469247817993,6
142,5,0.889,0.55,0.904,2.675119400024414,1
143,5,0.891,0.55,0.904,2.5512044429779053,3
144,5,0.847,0.55,0.904,2.547759532928467,11
145,5,0.886,0.55,0.904,2.305122137069702,7
146,5,0.891,0.55,0.904,1.6127723455429077,2
147,5,0.77,0.55,0.904,2.4832167625427246,1
148,6,0.696,0.55,0.904,2.489488124847412,9
149,6,0.897,0.55,0.904,2.1059978008270264,1
150,5,0.89,0.55,0.904,1.5401337146759033,21
151,5,0.885,0.55,0.904,1.723529577255249,2
152,6,0.874,0.55,0.904,2.0594685077667236,46
153,12,0.9,0.55,0.904,1.7969521284103394,5
154,5,0.813,0.55,0.904,1.6190465688705444,26
155,7,0.897,0.55,0.904,1.9824180603027344,0
156,5,0.529,0.55,0.904,1.7562812566757202,5
157,5,0.463,0.55,0.904,1.7571853399276733,34
158,5,0.883,0.55,0.904,1.389093279838562,23
159,9,0.878,0.55,0.904,1.5215948820114136,79
160,4,0.87,0.55,0.904,1.5215948820114136,515
