sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[39, 27, 33, 38, 12, 48, 42, 20, 29, 6, 9, 1, 3, 49]",0.9039999842643738,170.71400451660156,0.904,0.4930555522441864
"[18, 44, 10, 37, 37, 40, 26, 33, 43, 26, 8, 13, 49]",0.902999997138977,280.2950134277344,0.903,0.5069444179534912
"[32, 4, 30, 22, 39, 39, 38, 47, 45, 34, 8, 49]",0.9010000228881836,106.81300354003906,0.901,0.5069444179534912
