sequence_per_episode,accuracy_per_episode,latency_per_episode,reward_per_episode,avg_reward_per_episode,loss,play_counts,min_max,best_so_far
"[[20 35 48 39 13  1  9  2 33  1 43 36 45 39 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,893.2109985351562,0.4365,0.6301,2.0310158729553223,5,"[0.55, 0.9197]","(0.883, 72.684, 0.9197)"
"[[35 45 34 29  4 23 33 23 44 26 43 42  1 45 20  9 30 21 35 14 18 39 49  0
   0  0  0  0  0  0  0]]",0.40799999237060547,932.8660278320312,0.4241,0.58256,2.885006904602051,5,"[0.55, 0.8316]","(0.883, 72.684, 0.9197)"
"[[29 18 17 23 20 34 45 36 16 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,864.7069702148438,0.4456,0.52475,2.038724184036255,6,"[0.55, 0.9228]","(0.884, 64.085, 0.9228)"
"[[33 20  7 31 41 38  9 21 22 30 14 47 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,802.9710083007812,0.4646,0.5325,3.054603338241577,5,"[0.55, 0.7543]","(0.884, 64.085, 0.9228)"
"[[36 21 40  2  1 25 38 27 44 34 25 26 24  3 34 48 37 47 30 22 30 20 33 45
  36 48 16 32  8  6 24]]",0.40700000524520874,693.3099975585938,0.4955,0.5519000000000001,2.0319290161132812,5,"[0.55, 0.9073]","(0.884, 64.085, 0.9228)"
"[[ 7 46 30 48 34 43 22  9 31 33 10  5 20 27 26 48 37 26 27 21  1 20 45  1
  44 18 11 22 42 11 19]]",0.41200000047683716,881.1129760742188,0.4417,0.6915,2.608720064163208,9,"[0.55, 0.9163]","(0.884, 64.085, 0.9228)"
"[[ 7 17 47 20 44  7 45 39 27 44 48 18  6  7 14 43 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,858.6160278320312,0.4454,0.54635,2.3037569522857666,6,"[0.55, 0.7546]","(0.884, 64.085, 0.9228)"
"[[16  1 23  3 27 31  1  9 43 13 43 16  7 35 21 45 18 36  5 34 17 47 49  0
   0  0  0  0  0  0  0]]",0.4059999883174896,1043.93603515625,0.403,0.45654000000000006,2.788053512573242,5,"[0.55, 0.5187]","(0.884, 64.085, 0.9228)"
"[[41  1  4 23 19  1 20  9 47 37 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4129999876022339,449.35699462890625,0.5717,0.47359999999999997,2.42067289352417,5,"[0.55, 0.5717]","(0.884, 64.085, 0.9228)"
"[[ 7  9 13 45  7 37 26 14 40 16 15 14  1 35  4  1 25  1 35 48 21 44 49  0
   0  0  0  0  0  0  0]]",0.41100001335144043,856.1640014648438,0.4487,0.60024,2.1772892475128174,5,"[0.55, 0.9198]","(0.884, 64.085, 0.9228)"
