sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[33, 33, 5, 4, 10, 7, 6, 16, 29, 49]",0.8989999890327454,60.05400085449219,0.9315,0.7824074029922485
"[41, 4, 11, 31, 43, 22, 35, 47, 49]",0.9010000228881836,74.55899810791016,0.9281,0.5150462985038757
"[14, 18, 7, 43, 30, 35, 35, 7, 20, 8, 49]",0.9020000100135803,76.89199829101562,0.9279,0.5069444179534912
