accuracy_per_play,latency_per_play,reward_per_play,sequence_per_play
0.8830000162124634,72.68399810791016,0.9197,"[[31 36 41 39 45 11 48 25 33  1 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.7450000047683716,820.6920166015625,0.6263,"[[16 29 44 12 18 43 27 48 14 39  5  3 31 40 48  5 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4050000011920929,1020.6690063476562,0.4025,"[[16 44 22 40 44 14 26 17 31 47 23 11 26 19  3 10 23 23 20 49  0  0  0  0
   0  0  0  0  0  0  0]]"
0.8859999775886536,591.7269897460938,0.7655,"[[40 38 22 42 13  2 20 26 46 23 14 48 30 43 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4090000092983246,893.2109985351562,0.4365,"[[20 35 48 39 13  1  9  2 33  1 43 36 45 39 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4020000100135803,1540.258056640625,0.401,"[[15 19 44 37 37 36 12 14 35  7  1 22  1 15 21 20  6 45 27 39  6 17 15 43
  20 24  7 27 20 23  1]]"
0.6570000052452087,110.01699829101562,0.7955,"[[14  5 18 26 11 48 36  9 25  3 23 43 36 14 43 21 25  4 28  4 26 17 39  4
  32 45 29 44  3  6 48]]"
0.7519999742507935,147.90199279785156,0.8316,"[[ 6 14 13 37 41 43  1 16 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.40700000524520874,809.5650024414062,0.4606,"[[12 28 14 22 16 23 47 24 23  3  1 20 19  9  4 47 32 14 49  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.40799999237060547,932.8660278320312,0.4241,"[[35 45 34 29  4 23 33 23 44 26 43 42  1 45 20  9 30 21 35 14 18 39 49  0
   0  0  0  0  0  0  0]]"
0.40299999713897705,883.7990112304688,0.4364,"[[24 40 15 34 19 32 46 10 32  8  1 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.414000004529953,801.0180053710938,0.4667,"[[40 25 13 21 45  6 38  9 18 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4129999876022339,772.25,0.4748,"[[35 47  6 45 36 45  1 29 33 28 11 34 12 22 47 40  4 45 20 42 19 43  1 24
  36 29 12 48  8 24  1]]"
0.40400001406669617,999.4580078125,0.4022,"[[23 13  8 35 45 34 34 43 41 22 39 21  4 27 39 20 34 38 17 19  1 49  0  0
   0  0  0  0  0  0  0]]"
0.8840000033378601,64.08499908447266,0.9228,"[[ 4 14  6 12 12  5 36 19 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.4099999964237213,864.7069702148438,0.4456,"[[29 18 17 23 20 34 45 36 16 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]"
0.859000027179718,583.8419799804688,0.7543,"[[11 37 28 11 47 39  1 41 45 13 24 46 43 34 17 41 45 48 13 47 30  6 34 16
  35 12 16 19 33  2 10]]"
