Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
52,6,0.811,0.55,0.9424,3.014763593673706,1
53,5,0.551,0.55,0.9424,2.787256956100464,4
54,5,0.853,0.55,0.9424,2.396599292755127,1
55,5,0.929,0.55,0.9424,2.981729507446289,8
56,8,0.933,0.55,0.9424,2.1548678874969482,1
57,5,0.647,0.55,0.9424,3.397195339202881,2
58,5,0.608,0.55,0.9424,2.420602560043335,0
59,6,0.673,0.55,0.9424,2.851947069168091,3
60,5,0.688,0.55,0.9424,3.2012295722961426,2
61,5,0.926,0.55,0.9424,3.2260565757751465,0
62,5,0.896,0.55,0.9424,2.665351629257202,0
63,5,0.768,0.55,0.9424,2.908933401107788,6
64,7,0.934,0.55,0.9424,2.30558705329895,1
65,5,0.911,0.55,0.9424,2.957115650177002,2
66,5,0.798,0.55,0.9424,3.0800790786743164,7
67,5,0.891,0.55,0.9424,2.9075756072998047,3
68,6,0.918,0.55,0.9424,2.8315603733062744,1
69,8,0.917,0.55,0.9424,2.3992626667022705,0
70,7,0.87,0.55,0.9424,2.9858224391937256,0
71,8,0.903,0.55,0.9424,3.070432662963867,2
72,8,0.929,0.55,0.9424,3.0092039108276367,0
73,5,0.708,0.55,0.9424,2.0792014598846436,2
74,6,0.936,0.55,0.9424,2.7494919300079346,1
75,5,0.769,0.55,0.9424,2.542240619659424,1
76,6,0.924,0.55,0.9424,2.8517367839813232,7
77,5,0.932,0.55,0.9424,1.8839483261108398,3
78,6,0.755,0.55,0.9424,2.5265910625457764,7
79,5,0.92,0.55,0.9424,2.6645500659942627,1
80,6,0.9,0.55,0.9424,3.5832583904266357,0
81,5,0.892,0.55,0.9424,2.3720691204071045,0
82,6,0.82,0.55,0.9424,2.5461418628692627,13
83,6,0.913,0.55,0.9424,2.8108527660369873,5
84,6,0.837,0.55,0.9424,3.1356170177459717,0
85,5,0.674,0.55,0.9424,3.420783519744873,0
86,5,0.896,0.55,0.9424,3.3238887786865234,3
87,6,0.911,0.55,0.9424,1.732740879058838,0
88,5,0.798,0.55,0.9424,3.054882526397705,1
89,6,0.897,0.55,0.9424,2.8107240200042725,2
90,5,0.834,0.55,0.9424,2.396497964859009,1
91,5,0.896,0.55,0.9424,2.6870970726013184,1
92,5,0.71,0.55,0.9424,3.1768078804016113,2
93,6,0.833,0.55,0.9424,2.363154888153076,10
94,6,0.94,0.55,0.9424,2.5875420570373535,1
95,5,0.73,0.55,0.9424,2.8608574867248535,4
96,5,0.748,0.55,0.9424,2.8852274417877197,2
97,5,0.916,0.55,0.9424,2.2007575035095215,5
98,7,0.867,0.55,0.9424,2.776346206665039,5
99,7,0.924,0.55,0.9424,1.887089490890503,0
100,6,0.914,0.55,0.9424,2.3838798999786377,3
101,7,0.902,0.55,0.9424,2.2531967163085938,0
102,5,0.736,0.55,0.9424,2.518407106399536,0
103,5,0.917,0.55,0.9424,3.0314061641693115,3
104,8,0.886,0.55,0.9424,2.627716541290283,0
105,5,0.627,0.55,0.9424,2.543226480484009,8
106,5,0.914,0.55,0.9424,3.0057291984558105,0
107,6,0.918,0.55,0.9424,2.912114381790161,0
108,5,0.921,0.55,0.9424,2.1038081645965576,3
109,6,0.916,0.55,0.9424,2.668402910232544,2
110,5,0.91,0.55,0.9424,2.982051134109497,0
111,5,0.524,0.55,0.9424,3.0310587882995605,1
112,5,0.712,0.55,0.9424,2.1522374153137207,6
113,5,0.623,0.55,0.9424,3.201554536819458,10
114,7,0.864,0.55,0.9424,2.8810629844665527,0
115,5,0.87,0.55,0.9424,2.152351140975952,2
116,5,0.734,0.55,0.9424,3.0064682960510254,0
117,6,0.914,0.55,0.9424,2.3232481479644775,0
118,7,0.925,0.55,0.9424,2.1663079261779785,3
119,6,0.878,0.55,0.9424,2.201073169708252,8
120,7,0.898,0.55,0.9424,2.7758066654205322,0
121,6,0.918,0.55,0.9424,2.9534530639648438,0
122,5,0.715,0.55,0.9424,1.7372653484344482,3
123,5,0.918,0.55,0.9424,2.4185895919799805,0
124,5,0.769,0.55,0.9424,3.324162721633911,0
125,5,0.655,0.55,0.9424,2.5667593479156494,0
126,5,0.855,0.55,0.9424,2.2245032787323,3
127,5,0.642,0.55,0.9424,2.787080764770508,4
128,6,0.782,0.55,0.9424,3.4203593730926514,7
129,5,0.891,0.55,0.9424,2.7140908241271973,0
130,5,0.944,0.55,0.9444,2.5190811157226562,0
131,5,0.903,0.55,0.9444,2.933212995529175,4
132,5,0.744,0.55,0.9444,3.2007381916046143,2
133,5,0.908,0.55,0.9444,2.713081121444702,0
134,5,0.907,0.55,0.9444,2.931926965713501,0
135,5,0.522,0.55,0.9444,2.201122283935547,1
136,7,0.931,0.55,0.9444,2.8971803188323975,1
137,7,0.717,0.55,0.9444,2.6885111331939697,4
138,5,0.65,0.55,0.9444,2.7862305641174316,0
139,6,0.824,0.55,0.9444,2.485860586166382,5
140,6,0.84,0.55,0.9444,2.4861276149749756,13
141,5,0.641,0.55,0.9444,1.7125440835952759,0
142,6,0.88,0.55,0.9444,2.953561782836914,0
143,6,0.777,0.55,0.9444,2.9525983333587646,1
144,11,0.879,0.55,0.9444,2.899245023727417,0
145,5,0.651,0.55,0.9444,2.8115222454071045,1
146,5,0.68,0.55,0.9444,2.6402437686920166,0
147,5,0.698,0.55,0.9444,3.3486361503601074,1
148,5,0.894,0.55,0.9444,2.6892030239105225,4
149,5,0.928,0.55,0.9444,2.9328787326812744,5
150,5,0.638,0.55,0.9444,2.3965251445770264,3
151,8,0.896,0.55,0.9444,3.0252866744995117,0
152,5,0.505,0.55,0.9444,3.0545976161956787,0
153,5,0.908,0.55,0.9444,2.2257277965545654,3
154,5,0.709,0.55,0.9444,3.0794413089752197,0
155,9,0.883,0.55,0.9444,3.163177251815796,0
156,5,0.859,0.55,0.9444,3.0793497562408447,0
157,5,0.926,0.55,0.9444,3.3468985557556152,0
158,5,0.767,0.55,0.9444,2.469409465789795,0
159,10,0.936,0.55,0.9444,3.018524646759033,1
160,5,0.684,0.55,0.9444,2.5672073364257812,0
161,6,0.883,0.55,0.9444,2.3231661319732666,2
162,7,0.897,0.55,0.9444,2.584584951400757,0
163,5,0.818,0.55,0.9444,2.786956548690796,9
164,5,0.721,0.55,0.9444,2.957183361053467,8
165,6,0.836,0.55,0.9444,2.8312790393829346,2
166,6,0.888,0.55,0.9444,3.1974127292633057,10
167,5,0.92,0.55,0.9444,2.250183343887329,0
168,5,0.756,0.55,0.9444,1.9806315898895264,0
169,5,0.587,0.55,0.9444,3.6647942066192627,2
170,6,0.697,0.55,0.9444,2.9117250442504883,4
171,5,0.921,0.55,0.9444,2.3971869945526123,5
172,7,0.936,0.55,0.9444,2.427669048309326,0
173,7,0.761,0.55,0.9444,2.602052688598633,1
174,6,0.826,0.55,0.9444,2.5673766136169434,2
175,7,0.924,0.55,0.9444,2.9318485260009766,2
176,5,0.809,0.55,0.9444,2.859724760055542,0
177,9,0.932,0.55,0.9444,2.187218189239502,3
178,5,0.864,0.55,0.9444,3.176438570022583,0
179,5,0.784,0.55,0.9444,1.9078481197357178,0
180,6,0.77,0.55,0.9444,2.322927713394165,0
181,8,0.935,0.55,0.9444,2.7354283332824707,0
182,5,0.928,0.55,0.9444,3.7869136333465576,20
183,6,0.704,0.55,0.9444,2.546875,5
184,6,0.882,0.55,0.9444,3.054924726486206,3
185,5,0.719,0.55,0.9444,2.591643810272217,2
186,6,0.938,0.55,0.9444,1.9160348176956177,3
187,5,0.936,0.55,0.9444,2.4690921306610107,2
188,9,0.912,0.55,0.9444,3.0135765075683594,5
189,8,0.928,0.55,0.9444,1.97184157371521,3
190,5,0.934,0.55,0.9444,2.2007436752319336,1
191,9,0.933,0.55,0.9444,3.1762945652008057,2
192,8,0.928,0.55,0.9444,2.7492730617523193,2
193,6,0.918,0.55,0.9444,2.3841514587402344,4
194,6,0.888,0.55,0.9444,3.4814436435699463,2
195,5,0.894,0.55,0.9444,2.836270809173584,0
196,5,0.886,0.55,0.9444,2.7625622749328613,0
197,5,0.728,0.55,0.9444,3.4207916259765625,0
198,5,0.735,0.55,0.9444,2.8360869884490967,3
199,6,0.918,0.55,0.9444,2.4854941368103027,2
200,5,0.911,0.55,0.9444,3.1282460689544678,1
201,5,0.848,0.55,0.9444,2.152086019515991,0
202,5,0.916,0.55,0.9444,3.055159330368042,5
203,5,0.794,0.55,0.9444,2.6649301052093506,2
204,6,0.918,0.55,0.9444,2.5467422008514404,1
205,8,0.887,0.55,0.9444,2.5054163932800293,0
206,5,0.936,0.55,0.9444,2.7133870124816895,0
207,5,0.915,0.55,0.9444,2.494007110595703,0
208,6,0.922,0.55,0.9444,2.587502956390381,2
209,5,0.724,0.55,0.9444,2.6158533096313477,0
210,7,0.902,0.55,0.9444,2.75824236869812,1
211,10,0.904,0.55,0.9444,2.712885856628418,2
212,7,0.923,0.55,0.9444,2.584697961807251,8
213,6,0.865,0.55,0.9444,2.3231382369995117,4
214,6,0.886,0.55,0.9444,2.2007758617401123,0
215,5,0.812,0.55,0.9444,3.3222947120666504,3
216,5,0.526,0.55,0.9444,2.9084174633026123,2
217,6,0.752,0.55,0.9444,3.5425689220428467,6
218,5,0.878,0.55,0.9444,2.981328010559082,1
219,5,0.91,0.55,0.9444,3.0062122344970703,1
220,6,0.903,0.55,0.9444,3.176121473312378,2
221,5,0.929,0.55,0.9444,2.981234550476074,1
222,5,0.749,0.55,0.9444,2.370786666870117,3
223,5,0.805,0.55,0.9444,3.0060417652130127,2
224,9,0.907,0.55,0.9444,2.6892058849334717,2
225,5,0.769,0.55,0.9444,2.8841209411621094,0
226,5,0.822,0.55,0.9444,2.5673272609710693,2
227,7,0.933,0.55,0.9444,2.148515462875366,7
228,5,0.823,0.55,0.9444,3.5911192893981934,6
229,5,0.883,0.55,0.9444,1.7617568969726562,2
230,7,0.942,0.55,0.9444,2.409759759902954,9
231,12,0.934,0.55,0.9444,2.8004064559936523,0
232,5,0.909,0.55,0.9444,2.713216781616211,19
233,12,0.937,0.55,0.9444,3.1260740756988525,9
234,7,0.903,0.55,0.9444,2.6190268993377686,1
235,5,0.708,0.55,0.9444,3.591614246368408,4
236,5,0.775,0.55,0.9444,2.518364667892456,0
237,5,0.708,0.55,0.9444,2.2251760959625244,3
238,5,0.547,0.55,0.9444,3.079272985458374,0
239,10,0.917,0.55,0.9444,3.16566801071167,5
240,5,0.8,0.55,0.9444,2.2497928142547607,0
241,5,0.893,0.55,0.9444,2.639341354370117,3
242,9,0.922,0.55,0.9444,2.540273904800415,15
243,5,0.709,0.55,0.9444,2.737654209136963,2
244,6,0.89,0.55,0.9444,2.627788782119751,2
245,5,0.911,0.55,0.9444,2.078784227371216,3
246,5,0.732,0.55,0.9444,3.151283025741577,4
247,5,0.898,0.55,0.9444,2.127396821975708,2
248,5,0.839,0.55,0.9444,3.5426201820373535,1
249,5,0.857,0.55,0.9444,2.5670268535614014,0
250,6,0.919,0.55,0.9444,2.66778302192688,1
251,5,0.804,0.55,0.9444,2.29752516746521,1
252,5,0.616,0.55,0.9444,3.518831968307495,0
253,6,0.911,0.55,0.9444,2.97345232963562,2
254,6,0.722,0.55,0.9444,2.4042727947235107,6
255,5,0.936,0.55,0.9444,2.9086129665374756,0
256,7,0.84,0.55,0.9444,2.6019346714019775,0
257,5,0.641,0.55,0.9444,3.030726194381714,8
258,7,0.755,0.55,0.9444,2.3924901485443115,8
259,7,0.905,0.55,0.9444,2.47949481010437,1
260,6,0.93,0.55,0.9444,2.525800943374634,1
261,6,0.734,0.55,0.9444,2.1195859909057617,2
262,5,0.778,0.55,0.9444,2.518676519393921,0
263,7,0.921,0.55,0.9444,2.723066806793213,5
264,5,0.727,0.55,0.9444,3.2255806922912598,1
265,6,0.935,0.55,0.9444,2.688049554824829,2
266,7,0.916,0.55,0.9444,2.23598051071167,0
267,5,0.69,0.55,0.9444,2.444732189178467,1
268,5,0.656,0.55,0.9444,2.1028504371643066,0
269,5,0.81,0.55,0.9444,3.0314271450042725,0
270,6,0.93,0.55,0.9444,2.6275031566619873,0
271,5,0.49,0.55,0.9444,2.5423758029937744,1
272,5,0.721,0.55,0.9444,2.347498655319214,0
273,7,0.908,0.55,0.9444,2.3047244548797607,4
274,5,0.746,0.55,0.9444,2.9801204204559326,12
275,5,0.892,0.55,0.9444,1.639322280883789,0
276,6,0.923,0.55,0.9444,3.217625379562378,7
277,7,0.878,0.55,0.9444,2.548530340194702,2
278,6,0.929,0.55,0.9444,2.38354229927063,0
279,5,0.737,0.55,0.9444,2.7125444412231445,0
280,5,0.88,0.55,0.9444,2.0792136192321777,2
281,5,0.767,0.55,0.9444,3.468118190765381,0
282,5,0.779,0.55,0.9444,2.6150388717651367,0
283,5,0.659,0.55,0.9444,2.5909810066223145,0
284,8,0.936,0.55,0.9444,1.8807601928710938,0
285,5,0.633,0.55,0.9444,2.761723756790161,1
286,6,0.886,0.55,0.9444,2.9930419921875,0
287,5,0.846,0.55,0.9444,1.9321409463882446,2
288,5,0.568,0.55,0.9444,2.225325345993042,0
289,5,0.88,0.55,0.9444,3.201530933380127,2
290,6,0.812,0.55,0.9444,2.4849374294281006,1
291,5,0.915,0.55,0.9444,2.8105876445770264,1
292,5,0.915,0.55,0.9444,2.8109776973724365,3
293,5,0.779,0.55,0.9444,2.5425827503204346,1
294,5,0.768,0.55,0.9444,2.663801908493042,4
295,6,0.908,0.55,0.9444,2.7092134952545166,9
296,5,0.888,0.55,0.9444,2.3962182998657227,0
297,5,0.56,0.55,0.9444,3.737767457962036,1
298,5,0.892,0.55,0.9444,3.0781280994415283,2
299,5,0.926,0.55,0.9444,2.8591480255126953,1
300,11,0.842,0.55,0.9444,2.1455421447753906,0
301,10,0.925,0.55,0.9444,2.700894355773926,0
302,5,0.899,0.55,0.9444,2.0292341709136963,1
303,6,0.938,0.55,0.9444,3.217358350753784,3
304,5,0.538,0.55,0.9444,3.128293037414551,1
305,5,0.899,0.55,0.9444,2.6879470348358154,7
306,5,0.735,0.55,0.9444,2.5427939891815186,2
307,5,0.934,0.55,0.9444,3.591994047164917,1
308,6,0.883,0.55,0.9444,3.1755917072296143,4
309,6,0.816,0.55,0.9444,2.404115915298462,4
310,6,0.888,0.55,0.9444,2.425022840499878,0
311,5,0.873,0.55,0.9444,2.9312903881073,2
312,5,0.749,0.55,0.9444,2.274106740951538,1
313,5,0.541,0.55,0.9444,3.9094765186309814,4
314,6,0.832,0.55,0.9444,2.8107433319091797,2
315,6,0.828,0.55,0.9444,1.9363125562667847,0
316,5,0.881,0.55,0.9444,2.5672800540924072,1
317,5,0.928,0.55,0.9444,3.225456714630127,0
318,7,0.899,0.55,0.9444,3.384695529937744,1
319,5,0.658,0.55,0.9444,1.8351294994354248,0
320,6,0.755,0.55,0.9444,3.1154544353485107,3
321,5,0.709,0.55,0.9444,2.2494027614593506,10
322,5,0.91,0.55,0.9444,2.07938814163208,1
323,5,0.937,0.55,0.9444,2.0787460803985596,4
324,6,0.716,0.55,0.9444,3.21720027923584,1
325,5,0.69,0.55,0.9444,2.2745654582977295,11
326,5,0.739,0.55,0.9444,3.103147506713867,2
327,5,0.938,0.55,0.9444,2.3712799549102783,6
328,5,0.676,0.55,0.9444,2.9823310375213623,2
329,5,0.585,0.55,0.9444,1.7371107339859009,5
330,5,0.903,0.55,0.9444,3.2260258197784424,0
331,5,0.932,0.55,0.9444,2.908510446548462,2
332,5,0.837,0.55,0.9444,3.7862601280212402,0
333,5,0.474,0.55,0.9444,3.4218151569366455,2
334,5,0.921,0.55,0.9444,3.421107530593872,2
335,6,0.89,0.55,0.9444,2.6276209354400635,4
336,7,0.881,0.55,0.9444,2.689069986343384,1
337,5,0.921,0.55,0.9444,2.7622363567352295,0
338,5,0.898,0.55,0.9444,2.2012779712677,5
339,6,0.91,0.55,0.9444,1.813515305519104,7
340,5,0.676,0.55,0.9444,2.469019651412964,7
341,7,0.927,0.55,0.9444,2.584486722946167,0
342,5,0.821,0.55,0.9444,3.395634174346924,0
343,6,0.901,0.55,0.9444,2.485342264175415,1
344,5,0.933,0.55,0.9444,2.2739672660827637,3
345,5,0.93,0.55,0.9444,2.859510898590088,8
346,8,0.939,0.55,0.9444,2.169593334197998,0
347,6,0.785,0.55,0.9444,3.0945022106170654,3
348,8,0.91,0.55,0.9444,2.139543056488037,1
349,6,0.866,0.55,0.9444,2.4041860103607178,2
350,5,0.836,0.55,0.9444,2.664168357849121,0
351,6,0.93,0.55,0.9444,2.4448659420013428,1
352,5,0.912,0.55,0.9444,3.372617721557617,3
353,5,0.656,0.55,0.9444,3.2982871532440186,0
354,5,0.474,0.55,0.9444,2.323561191558838,5
355,5,0.785,0.55,0.9444,2.8833353519439697,1
356,5,0.899,0.55,0.9444,3.590895414352417,1
357,5,0.926,0.55,0.9444,2.2253010272979736,0
358,5,0.874,0.55,0.9444,1.6637458801269531,0
359,10,0.906,0.55,0.9444,2.7617897987365723,5
360,6,0.868,0.55,0.9444,2.9535748958587646,0
361,8,0.924,0.55,0.9444,2.7805001735687256,0
362,5,0.739,0.55,0.9444,2.1274452209472656,0
363,5,0.764,0.55,0.9444,3.9087538719177246,2
364,6,0.774,0.55,0.9444,2.179989814758301,0
365,5,0.868,0.55,0.9444,3.4195358753204346,0
366,6,0.771,0.55,0.9444,3.0760183334350586,0
367,5,0.746,0.55,0.9444,3.225511074066162,2
368,5,0.906,0.55,0.9444,2.224576950073242,2
369,5,0.837,0.55,0.9444,2.39662504196167,6
370,6,0.912,0.55,0.9444,2.2822017669677734,3
371,5,0.659,0.55,0.9444,2.615867853164673,0
372,5,0.534,0.55,0.9444,2.0792441368103027,2
373,7,0.803,0.55,0.9444,1.9568003416061401,1
374,5,0.504,0.55,0.9444,1.9320180416107178,5
375,6,0.817,0.55,0.9444,2.1197333335876465,7
376,5,0.642,0.55,0.9444,2.127248525619507,0
377,7,0.93,0.55,0.9444,2.5673139095306396,4
378,5,0.845,0.55,0.9444,3.6147072315216064,0
379,5,0.935,0.55,0.9444,2.9321796894073486,0
380,5,0.929,0.55,0.9444,2.5663058757781982,0
381,5,0.685,0.55,0.9444,2.2739627361297607,0
382,16,0.919,0.55,0.9444,2.3762013912200928,3
383,5,0.939,0.55,0.9444,2.9816293716430664,0
384,8,0.922,0.55,0.9444,2.9174044132232666,0
385,5,0.718,0.55,0.9444,3.2983574867248535,0
386,6,0.939,0.55,0.9444,2.160098075866699,3
387,7,0.935,0.55,0.9444,2.8970205783843994,3
388,5,0.929,0.55,0.9444,2.907189130783081,2
389,5,0.929,0.55,0.9444,2.542389154434204,2
390,5,0.644,0.55,0.9444,2.1767396926879883,0
391,5,0.874,0.55,0.9444,2.078932762145996,2
392,5,0.938,0.55,0.9444,2.66508150100708,0
393,5,0.591,0.55,0.9444,2.0299131870269775,7
394,5,0.931,0.55,0.9444,1.7613170146942139,2
395,5,0.859,0.55,0.9444,2.933850049972534,1
396,6,0.921,0.55,0.9444,2.770726442337036,2
397,6,0.924,0.55,0.9444,3.014308214187622,1
398,5,0.792,0.55,0.9444,3.005948305130005,0
399,6,0.748,0.55,0.9444,2.994025468826294,2
400,8,0.909,0.55,0.9444,3.0241949558258057,0
401,5,0.554,0.55,0.9444,2.5907437801361084,0
402,9,0.929,0.55,0.9444,2.5129990577697754,0
403,6,0.934,0.55,0.9444,2.5456628799438477,0
404,6,0.857,0.55,0.9444,2.8098208904266357,2
405,5,0.903,0.55,0.9444,3.1288115978240967,2
406,5,0.896,0.55,0.9444,2.517977476119995,0
407,5,0.912,0.55,0.9444,2.761624574661255,1
408,5,0.86,0.55,0.9444,2.3955516815185547,4
409,5,0.691,0.55,0.9444,3.297569751739502,0
410,7,0.887,0.55,0.9444,2.862440824508667,4
411,5,0.79,0.55,0.9444,2.347416639328003,2
412,8,0.882,0.55,0.9444,2.9327170848846436,4
413,5,0.54,0.55,0.9444,3.34765625,4
414,5,0.871,0.55,0.9444,1.6393632888793945,0
415,5,0.665,0.55,0.9444,2.6874868869781494,6
416,8,0.935,0.55,0.9444,2.9324796199798584,0
417,5,0.911,0.55,0.9444,3.0793533325195312,1
418,5,0.761,0.55,0.9444,3.494332790374756,1
419,6,0.859,0.55,0.9444,2.8709402084350586,6
420,6,0.859,0.55,0.9444,2.464841842651367,0
421,6,0.933,0.55,0.9444,2.282494068145752,5
422,8,0.911,0.55,0.9444,2.91690993309021,0
423,6,0.896,0.55,0.9444,2.4236879348754883,10
424,6,0.881,0.55,0.9444,2.5657925605773926,0
425,11,0.934,0.55,0.9444,2.6549015045166016,5
426,7,0.926,0.55,0.9444,2.9670512676239014,2
427,5,0.902,0.55,0.9444,3.298398494720459,0
428,5,0.782,0.55,0.9444,1.8835742473602295,1
429,5,0.756,0.55,0.9444,3.7124969959259033,2
430,12,0.905,0.55,0.9444,2.617393970489502,0
431,6,0.83,0.55,0.9444,3.094899892807007,2
432,5,0.93,0.55,0.9444,2.7372817993164062,0
433,5,0.884,0.55,0.9444,2.64003324508667,0
434,5,0.865,0.55,0.9444,2.68880558013916,0
435,5,0.917,0.55,0.9444,1.517276644706726,2
436,5,0.926,0.55,0.9444,2.2253215312957764,1
437,6,0.738,0.55,0.9444,2.2816500663757324,4
438,5,0.696,0.55,0.9444,2.2741568088531494,2
439,5,0.875,0.55,0.9444,2.1747992038726807,0
440,5,0.801,0.55,0.9444,2.712869167327881,3
441,5,0.643,0.55,0.9444,3.2495338916778564,1
442,6,0.828,0.55,0.9444,2.4854769706726074,0
443,6,0.873,0.55,0.9444,2.932307481765747,10
444,5,0.892,0.55,0.9444,2.591845989227295,2
445,5,0.541,0.55,0.9444,2.3231041431427,1
446,5,0.903,0.55,0.9444,2.784522771835327,5
447,5,0.637,0.55,0.9444,3.1512744426727295,0
448,8,0.926,0.55,0.9444,2.6427974700927734,2
449,5,0.908,0.55,0.9444,3.1762120723724365,0
450,5,0.738,0.55,0.9444,2.785331964492798,2
451,5,0.938,0.55,0.9444,1.9567559957504272,0
452,5,0.697,0.55,0.9444,2.297499418258667,0
453,5,0.674,0.55,0.9444,2.4688427448272705,2
454,5,0.899,0.55,0.9444,1.6151306629180908,8
455,5,0.886,0.55,0.9444,3.176661968231201,0
456,5,0.814,0.55,0.9444,2.518494129180908,4
457,5,0.908,0.55,0.9444,2.225250244140625,8
458,5,0.462,0.55,0.9444,2.151970148086548,0
459,8,0.895,0.55,0.9444,2.5668606758117676,0
460,5,0.726,0.55,0.9444,3.3707776069641113,2
461,5,0.858,0.55,0.9444,2.9080827236175537,3
462,6,0.881,0.55,0.9444,3.1559360027313232,2
463,5,0.495,0.55,0.9444,2.6650218963623047,2
464,6,0.925,0.55,0.9444,2.9737942218780518,4
465,9,0.94,0.55,0.9444,2.7975268363952637,2
466,5,0.786,0.55,0.9444,2.9326868057250977,0
467,5,0.704,0.55,0.9444,2.5180251598358154,5
468,5,0.916,0.55,0.9444,2.8584842681884766,9
469,5,0.8,0.55,0.9444,2.737748384475708,4
470,5,0.917,0.55,0.9444,3.566710948944092,1
471,7,0.88,0.55,0.9444,2.949530839920044,0
472,5,0.836,0.55,0.9444,3.2001006603240967,2
473,8,0.907,0.55,0.9444,2.6122045516967773,2
474,5,0.878,0.55,0.9444,2.567547082901001,5
475,5,0.843,0.55,0.9444,3.152007579803467,3
476,6,0.922,0.55,0.9444,1.9773024320602417,4
477,5,0.71,0.55,0.9444,2.980182647705078,6
478,6,0.707,0.55,0.9444,2.992274045944214,3
479,7,0.886,0.55,0.9444,2.950374126434326,3
480,5,0.882,0.55,0.9444,2.834782361984253,3
481,5,0.559,0.55,0.9444,3.469006061553955,1
482,8,0.876,0.55,0.9444,2.7034494876861572,0
483,5,0.507,0.55,0.9444,2.882812023162842,5
484,8,0.923,0.55,0.9444,2.2770578861236572,1
485,5,0.9,0.55,0.9444,2.8106842041015625,2
486,7,0.837,0.55,0.9444,2.392444133758545,1
487,5,0.893,0.55,0.9444,2.5412933826446533,1
488,5,0.483,0.55,0.9444,2.2494332790374756,0
489,6,0.914,0.55,0.9444,1.9976162910461426,0
490,7,0.878,0.55,0.9444,2.861529588699341,0
491,5,0.772,0.55,0.9444,2.9566235542297363,0
492,5,0.792,0.55,0.9444,2.2736172676086426,1
493,6,0.916,0.55,0.9444,3.6421730518341064,0
494,5,0.48,0.55,0.9444,2.395847797393799,1
495,5,0.935,0.55,0.9444,2.176567316055298,5
496,5,0.86,0.55,0.9444,2.29876446723938,0
497,5,0.865,0.55,0.9444,2.737424850463867,0
498,5,0.672,0.55,0.9444,2.444014549255371,1
499,5,0.788,0.55,0.9444,3.4683730602264404,0
500,5,0.923,0.55,0.9444,2.8583390712738037,1
501,6,0.848,0.55,0.9444,2.932894468307495,3
502,6,0.72,0.55,0.9444,2.3834142684936523,6
503,6,0.905,0.55,0.9444,3.1558303833007812,0
504,5,0.778,0.55,0.9444,2.6146528720855713,1
505,7,0.841,0.55,0.9444,2.8972225189208984,0
