sequence,nas_accuracy,nas_latency,nas_reward,trained_accuracy
"[42, 39, 30, 36, 42, 1, 34, 31, 43, 2, 12, 33, 20, 49]",0.9010000228881836,56.53200149536133,0.9444,0.8900462985038757
"[4, 6, 26, 38, 6, 17, 48, 12, 49]",0.902999997138977,63.005001068115234,0.9425,0.9050925970077515
"[14, 8, 5, 31, 41, 19, 5, 44, 35, 6, 5, 41, 41, 49]",0.9010000228881836,61.42100143432617,0.9424,0.9664351940155029
