Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
1,6,0.834,0.55,0.8341,2.3228609561920166,1
2,5,0.822,0.55,0.8341,1.6647284030914307,0
3,5,0.867,0.55,0.8671,3.080164670944214,5
4,5,0.893,0.55,0.8926,2.7367777824401855,13
5,6,0.91,0.55,0.9096,3.6041247844696045,1
6,6,0.858,0.55,0.9096,2.668470621109009,1
7,5,0.727,0.55,0.9096,2.7127206325531006,3
8,5,0.743,0.55,0.9096,2.616934061050415,0
9,5,0.881,0.55,0.9096,2.6158902645111084,1
10,5,0.938,0.55,0.9376,2.3230230808258057,0
11,5,0.934,0.55,0.9376,1.6163523197174072,0
12,11,0.895,0.55,0.9376,2.623518943786621,1
13,9,0.908,0.55,0.9376,2.9601240158081055,0
14,6,0.812,0.55,0.9376,2.8716118335723877,0
15,5,0.863,0.55,0.9376,2.275555372238159,5
16,5,0.897,0.55,0.9376,2.0066349506378174,0
17,5,0.893,0.55,0.9376,3.0565648078918457,3
18,7,0.839,0.55,0.9376,2.63751482963562,1
19,5,0.918,0.55,0.9376,3.8847172260284424,0
20,5,0.823,0.55,0.9376,3.080054998397827,0
21,7,0.901,0.55,0.9376,2.759632110595703,4
22,6,0.862,0.55,0.9376,2.567377805709839,2
23,5,0.913,0.55,0.9376,2.616328239440918,1
24,5,0.7,0.55,0.9376,3.0079445838928223,6
25,5,0.93,0.55,0.9376,2.665313482284546,1
26,8,0.934,0.55,0.9376,2.4153554439544678,0
27,5,0.916,0.55,0.9376,3.3720715045928955,1
28,5,0.917,0.55,0.9376,2.129016160964966,0
29,7,0.859,0.55,0.9376,3.195385456085205,6
30,5,0.81,0.55,0.9376,3.5919582843780518,1
31,5,0.833,0.55,0.9376,2.4688403606414795,1
32,5,0.79,0.55,0.9376,2.7871220111846924,9
33,6,0.82,0.55,0.9376,2.933199882507324,1
34,5,0.901,0.55,0.9376,2.738985776901245,2
35,6,0.796,0.55,0.9376,2.0798614025115967,7
36,5,0.849,0.55,0.9376,2.9829294681549072,2
37,5,0.618,0.55,0.9376,2.641940116882324,3
38,5,0.928,0.55,0.9376,2.9827234745025635,0
39,5,0.452,0.55,0.9376,2.0799734592437744,0
40,6,0.741,0.55,0.9376,2.7909743785858154,6
41,6,0.879,0.55,0.9376,2.261782646179199,0
42,5,0.907,0.55,0.9376,2.664731979370117,1
43,5,0.866,0.55,0.9376,2.8123581409454346,4
44,6,0.905,0.55,0.9376,2.85202693939209,3
45,5,0.802,0.55,0.9376,3.226426362991333,9
46,5,0.508,0.55,0.9376,2.274768114089966,5
47,6,0.802,0.55,0.9376,2.9950361251831055,3
48,5,0.861,0.55,0.9376,3.61761474609375,1
49,6,0.917,0.55,0.9376,2.9547970294952393,1
50,5,0.796,0.55,0.9376,2.788848638534546,1
51,5,0.633,0.55,0.9376,2.739100456237793,0
52,5,0.872,0.55,0.9376,3.129990816116333,4
53,5,0.886,0.55,0.9376,2.592522144317627,1
54,5,0.605,0.55,0.9376,2.7149252891540527,0
55,6,0.798,0.55,0.9376,2.771909713745117,0
56,8,0.764,0.55,0.9376,3.179097890853882,3
57,5,0.933,0.55,0.9376,1.7140529155731201,1
58,5,0.623,0.55,0.9376,2.8601458072662354,9
59,8,0.724,0.55,0.9376,2.430821180343628,9
60,5,0.882,0.55,0.9376,1.6891851425170898,4
61,7,0.757,0.55,0.9376,2.689897298812866,8
62,5,0.884,0.55,0.9376,2.055713415145874,2
63,5,0.772,0.55,0.9376,3.0058372020721436,0
64,5,0.916,0.55,0.9376,2.861642360687256,1
65,5,0.678,0.55,0.9376,1.859988808631897,2
66,5,0.701,0.55,0.9376,2.4711315631866455,0
67,5,0.635,0.55,0.9376,3.325000047683716,2
68,6,0.731,0.55,0.9376,3.4210927486419678,1
69,5,0.83,0.55,0.9376,3.27514386177063,0
70,5,0.876,0.55,0.9376,2.6406309604644775,1
71,6,0.89,0.55,0.9376,2.3243043422698975,5
72,5,0.919,0.55,0.9376,2.202261447906494,3
73,5,0.866,0.55,0.9376,2.836369752883911,1
74,5,0.857,0.55,0.9376,3.3974270820617676,2
75,5,0.642,0.55,0.9376,2.3244082927703857,1
76,6,0.9,0.55,0.9376,2.5273325443267822,0
77,6,0.876,0.55,0.9376,2.7492339611053467,0
78,7,0.925,0.55,0.9376,1.6259429454803467,0
79,5,0.871,0.55,0.9376,2.5675926208496094,1
80,7,0.936,0.55,0.9376,2.8985190391540527,5
81,5,0.782,0.55,0.9376,1.786645531654358,0
82,8,0.863,0.55,0.9376,2.7055184841156006,0
83,6,0.825,0.55,0.9376,2.7296838760375977,5
84,10,0.934,0.55,0.9376,2.713846206665039,4
85,5,0.701,0.55,0.9376,2.055232524871826,0
86,5,0.85,0.55,0.9376,2.4456684589385986,1
87,10,0.904,0.55,0.9376,2.835756778717041,0
88,6,0.838,0.55,0.9376,2.2616631984710693,7
89,5,0.908,0.55,0.9376,2.3729772567749023,0
90,6,0.912,0.55,0.9376,2.729186773300171,0
91,5,0.862,0.55,0.9376,1.640080213546753,2
92,5,0.695,0.55,0.9376,2.5677974224090576,0
93,6,0.724,0.55,0.9376,2.466787815093994,0
94,7,0.893,0.55,0.9376,2.341132879257202,4
95,5,0.857,0.55,0.9376,2.347006320953369,4
96,5,0.749,0.55,0.9376,2.4951648712158203,0
97,7,0.933,0.55,0.9376,2.845662832260132,2
98,5,0.893,0.55,0.9376,3.101221799850464,1
99,5,0.767,0.55,0.9376,2.5173587799072266,0
100,6,0.912,0.55,0.9376,3.0133583545684814,2
101,5,0.867,0.55,0.9376,2.614837408065796,2
102,6,0.888,0.55,0.9376,2.8870832920074463,9
103,5,0.822,0.55,0.9376,2.612508773803711,2
104,7,0.758,0.55,0.9376,3.207855701446533,4
105,8,0.863,0.55,0.9376,2.870849132537842,0
106,5,0.898,0.55,0.9376,2.370697498321533,6
107,5,0.94,0.55,0.9405,2.4419469833374023,3
108,5,0.855,0.55,0.9405,2.5410754680633545,0
109,5,0.912,0.55,0.9405,2.6336541175842285,0
110,5,0.824,0.55,0.9405,2.9995639324188232,7
111,5,0.894,0.55,0.9405,2.8285951614379883,2
112,6,0.915,0.55,0.9405,2.2764742374420166,3
113,6,0.876,0.55,0.9405,2.257780075073242,1
114,8,0.887,0.55,0.9405,3.054298162460327,4
115,7,0.928,0.55,0.9405,2.817473888397217,5
116,5,0.843,0.55,0.9405,3.252537965774536,0
117,5,0.706,0.55,0.9405,2.17368483543396,5
118,6,0.936,0.55,0.9405,2.9753963947296143,0
119,6,0.863,0.55,0.9405,2.804507255554199,4
120,7,0.936,0.55,0.9405,2.1387746334075928,1
121,5,0.862,0.55,0.9405,2.446516752243042,4
122,5,0.88,0.55,0.9405,2.9219183921813965,3
123,6,0.926,0.55,0.9405,2.967505693435669,1
124,5,0.922,0.55,0.9405,2.9406087398529053,0
125,6,0.854,0.55,0.9405,2.445106029510498,1
126,7,0.914,0.55,0.9405,1.98625910282135,9
127,7,0.926,0.55,0.9405,2.996201753616333,4
128,5,0.845,0.55,0.9405,3.2592225074768066,2
129,10,0.767,0.55,0.9405,2.928694248199463,1
130,6,0.654,0.55,0.9405,3.032910108566284,11
131,8,0.863,0.55,0.9405,2.890657901763916,0
132,7,0.904,0.55,0.9405,3.1886022090911865,12
133,6,0.924,0.55,0.9405,3.180269241333008,15
134,5,0.908,0.55,0.9405,2.337663412094116,4
135,6,0.928,0.55,0.9405,2.6329476833343506,2
136,7,0.932,0.55,0.9405,2.311893939971924,1
137,6,0.889,0.55,0.9405,2.863495111465454,1
138,7,0.9,0.55,0.9405,2.9562184810638428,9
139,9,0.929,0.55,0.9405,2.241835832595825,0
140,5,0.921,0.55,0.9405,2.9492506980895996,6
141,5,0.915,0.55,0.9405,3.0407116413116455,0
142,8,0.904,0.55,0.9405,2.512613534927368,1
143,9,0.864,0.55,0.9405,2.618971824645996,1
144,8,0.934,0.55,0.9405,2.1846022605895996,1
145,9,0.939,0.55,0.9405,2.651325225830078,1
146,6,0.93,0.55,0.9405,1.957879662513733,3
147,5,0.917,0.55,0.9405,2.1190173625946045,1
148,5,0.905,0.55,0.9405,2.3544113636016846,6
149,5,0.941,0.55,0.9411,2.1152939796447754,3
150,6,0.922,0.55,0.9411,2.4945483207702637,7
151,11,0.928,0.55,0.9411,2.1762993335723877,1
