sequence_per_episode,accuracy_per_episode,latency_per_episode,reward_per_episode,avg_reward_per_episode,loss,play_counts,min_max,best_so_far
"[[29 34  6 12 48 16 17 19 39 27 15 20 29  7  1 21 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.414000004529953,715.7150268554688,0.5184,0.6856399999999999,2.129016160964966,5,"[0.55, 0.9173]","(0.902, 74.38, 0.9376)"
"[[34 36 36 15 12  9 26 27  1 44 39 47 25 27 30 39 23 10 15 38  9 10  9  3
  31 13 25 17  2 36 38]]",0.43700000643730164,885.6849975585938,0.4581,0.6181857142857143,3.195385456085205,7,"[0.55, 0.859]","(0.902, 74.38, 0.9376)"
"[[35 45  7 15 28 14 40 31 23 19 27 25  7 11  7 27 16 24 32 12 23  9 18 26
  33 41 33 30 48 18 15]]",0.414000004529953,723.1209716796875,0.5154,0.5582400000000001,3.5919582843780518,5,"[0.55, 0.8104]","(0.902, 74.38, 0.9376)"
"[[ 3 48 28 41 14 10 19  6 21  1 27 49  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.42399999499320984,691.0130004882812,0.5316,0.61764,2.4688403606414795,5,"[0.55, 0.8329]","(0.902, 74.38, 0.9376)"
"[[30  9 43 20 46 20 10 37 34 37 44 14 16 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.414000004529953,805.97998046875,0.4823,0.5045599999999999,2.7871220111846924,5,"[0.55, 0.79]","(0.902, 74.38, 0.9376)"
"[[29 39 39 18 21 15 13 29 22 35  6  6 12 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41600000858306885,814.4630126953125,0.4795,0.5623666666666666,2.933199882507324,6,"[0.55, 0.8195]","(0.902, 74.38, 0.9376)"
"[[30 13 27 37 31 25 36 42 48 30 22 27  4 41 16 36 42 47  7  9 44 32 49  0
   0  0  0  0  0  0  0]]",0.4099999964237213,773.8880004882812,0.4938,0.6069599999999999,2.738985776901245,5,"[0.55, 0.9006]","(0.902, 74.38, 0.9376)"
"[[25 47 25 29 26  6 17 12 41  9 41  1 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,806.7219848632812,0.4806,0.5471833333333332,2.0798614025115967,6,"[0.55, 0.7961]","(0.902, 74.38, 0.9376)"
"[[19 16  5  3 20  4 19  8 12 46 30 13 26  8 35 12 17  1 29 16 24 17 18  2
   7  9 24  9  8 22 43]]",0.40799999237060547,1083.177978515625,0.4027,0.59534,2.9829294681549072,5,"[0.55, 0.8488]","(0.902, 74.38, 0.9376)"
"[[ 1  2 44 38 36 19 23 44 10  3 42  6  5 33 19  9 30 46 11 25 22 33 47 17
  25 23 32  8 35 41 26]]",0.4020000100135803,537.9739990234375,0.5855,0.5154599999999999,2.641940116882324,5,"[0.55, 0.6183]","(0.902, 74.38, 0.9376)"
"[[ 7 41 21 28 28  4 14  7  7 24 28 35 46 16 20 17 22 14 39  9  7 19 45 47
   5 42 29 16  9 32 18]]",0.41100001335144043,671.8699951171875,0.5349,0.7859200000000001,2.9827234745025635,5,"[0.55, 0.9277]","(0.902, 74.38, 0.9376)"
"[[24 11 22 25 40  8  8  1 28 18  1 23 48 17 42  7 35 11 36  2 49  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,887.6229858398438,0.4486,0.43468,2.0799734592437744,5,"[0.55, 0.4523]","(0.902, 74.38, 0.9376)"
"[[27 33 48 13 34 31 37 29 38 41 32 44 33 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.46799999475479126,521.9219970703125,0.6139,0.5766166666666667,2.7909743785858154,6,"[0.55, 0.741]","(0.902, 74.38, 0.9376)"
"[[24  1 29 32  2  2 10 23 46 42 31 20 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,890.7639770507812,0.4464,0.5577666666666666,2.261782646179199,6,"[0.55, 0.8788]","(0.902, 74.38, 0.9376)"
"[[ 3 22 31 27 11  3 35 35 17 43  4 35 43 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,804.4000244140625,0.4802,0.65528,2.664731979370117,5,"[0.55, 0.9072]","(0.902, 74.38, 0.9376)"
"[[ 1 23 42 38 12 18 17 23 47 43 16 36 15 36 47 30 15 45 47 11 40 31 26 13
   4 46 31 11 17 15 10]]",0.40400001406669617,1067.9959716796875,0.4013,0.6836800000000001,2.8123581409454346,5,"[0.55, 0.8656]","(0.902, 74.38, 0.9376)"
"[[ 7 17  1  9  5  7 22 40 13  3  8 39 43  4 45 16 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,822.7459716796875,0.4729,0.5495,2.85202693939209,6,"[0.55, 0.905]","(0.902, 74.38, 0.9376)"
"[[38 19  4 37 27 31  8 44 39 47  1 14 43 47  2  2 17 37  7 42 32 42 49  0
   0  0  0  0  0  0  0]]",0.41200000047683716,753.135009765625,0.5027,0.63178,3.226426362991333,5,"[0.55, 0.8021]","(0.902, 74.38, 0.9376)"
"[[11 12 15 27 42 19 11 45  3 27 40  9  2 22  9  6 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.42899999022483826,910.7160034179688,0.4454,0.45504,2.274768114089966,5,"[0.55, 0.5082]","(0.902, 74.38, 0.9376)"
"[[17 13 17 42  6 31  4 18 42 35  4 26 33 30 19 33  5 15  7 21 45 49  0  0
   0  0  0  0  0  0  0]]",0.4020000100135803,798.8460083007812,0.4811,0.5435666666666666,2.9950361251831055,6,"[0.55, 0.8021]","(0.902, 74.38, 0.9376)"
"[[13 15 45  3 38 44 23 46  2 25 47 13 28 28 44 41 23 18 35 11 32 47 32 30
  45 13 43 43 45 27  8]]",0.40400001406669617,936.760009765625,0.4266,0.5887600000000001,3.61761474609375,5,"[0.55, 0.861]","(0.902, 74.38, 0.9376)"
"[[38 13 26 21  8 15 24  5 15 22 23 30 30  6 38 39 47 41  7 35 23 16  4  5
  49  0  0  0  0  0  0]]",0.4059999883174896,912.27197265625,0.4371,0.6779999999999999,2.9547970294952393,6,"[0.55, 0.9174]","(0.902, 74.38, 0.9376)"
"[[15 46 23 46 20 43  3 17 29 29 11 20 15 36  1  3  1  6 27 33  7  9  1 37
  25  2 31 15 30 21 23]]",0.40400001406669617,1468.7650146484375,0.4013,0.5263800000000001,2.788848638534546,5,"[0.55, 0.7959]","(0.902, 74.38, 0.9376)"
"[[34 35 29  5 38 29 41 35 39  1 47 33 23 10 47 19 40 32 23 34 41 32 44 27
  36 43 45 22 19  3 49]]",0.41600000858306885,431.3370056152344,0.6328,0.47598,2.739100456237793,5,"[0.55, 0.6328]","(0.902, 74.38, 0.9376)"
"[[19 48  3  9 33 27 41  5  5  2 43 44 24  6 20 46 26  9 41 43 39 33 11 36
   1  2 47 47 29 27  2]]",0.40700000524520874,677.4190063476562,0.5314,0.58428,3.129990816116333,5,"[0.55, 0.8717]","(0.902, 74.38, 0.9376)"
"[[28 13 34 41  1 25  5 45 11 35  4 10 47 38 25 11 48 36  2 14 38 20 16 45
  26  2  2 16 24  5 38]]",0.4880000054836273,734.25,0.5356,0.5613400000000001,2.592522144317627,5,"[0.55, 0.8863]","(0.902, 74.38, 0.9376)"
"[[ 5 17 14 23 48 26 47 37 15 34  9 40 17 34 36  7 17 12  4  5 16 24  9 49
   0  0  0  0  0  0  0]]",0.4090000092983246,944.2490234375,0.4253,0.47646,2.7149252891540527,5,"[0.55, 0.6052]","(0.902, 74.38, 0.9376)"
"[[19 41  1  4 34 28 30 19  9 35 14 14 16 44 11 23 18 16 26 11 19  6 17 29
  20 39 36 10  1 48  1]]",0.4059999883174896,909.02001953125,0.4384,0.5748166666666668,2.771909713745117,6,"[0.55, 0.7979]","(0.902, 74.38, 0.9376)"
"[[12 30 17 35 19 27  7 23 41 42 46 23 38 22 16 11 22 25 43  3 35 21 47 11
   9 36 15 36 14  6 17]]",0.4090000092983246,784.927001953125,0.489,0.58575,3.179097890853882,8,"[0.55, 0.7636]","(0.902, 74.38, 0.9376)"
"[[ 5 13  5 27 36 43 39 13 21 39 39 27 30 15 34  7 24 16 29 30 16 45  7 49
   0  0  0  0  0  0  0]]",0.41200000047683716,850.8079833984375,0.4637,0.69642,1.7140529155731201,5,"[0.55, 0.9328]","(0.902, 74.38, 0.9376)"
"[[28 24 48 23 36 33 30 26 26 36  2 16 15 20 26 44 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,864.7479858398438,0.4568,0.51562,2.8601458072662354,5,"[0.55, 0.6234]","(0.902, 74.38, 0.9376)"
"[[ 7 46 29 25 38 29 35  4 23 38 36 26  8 14  1 36 46 29 44  5 24 10 23 20
  31 46 43  1  9 48 28]]",0.4099999964237213,823.6619873046875,0.4739,0.566175,2.430821180343628,8,"[0.55, 0.7235]","(0.902, 74.38, 0.9376)"
"[[30 48 20  2 34 41 46 16 12 45  8 40 12  3  9 49  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.46700000762939453,758.2589721679688,0.519,0.60594,1.6891851425170898,5,"[0.55, 0.8824]","(0.902, 74.38, 0.9376)"
"[[15 39 41  3 28 24 43 24 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,925.8099975585938,0.4327,0.5568857142857143,2.689897298812866,7,"[0.55, 0.7568]","(0.902, 74.38, 0.9376)"
"[[24  3 43 18 35  5 12 19 21  7 23  7 42  4 11 12 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40299999713897705,910.8519897460938,0.4367,0.5534600000000001,2.055713415145874,5,"[0.55, 0.8844]","(0.902, 74.38, 0.9376)"
"[[ 7 36 17 24  7 11 36 19 28 27 47 31 10 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,865.2969970703125,0.4572,0.58922,3.0058372020721436,5,"[0.55, 0.7719]","(0.902, 74.38, 0.9376)"
"[[19 21 10 12 16  7  8 48 34 46 30 23 28 27 45 29 32 41 45  7 15 38  1 21
  20 43 20 19 18  1  5]]",0.40400001406669617,1056.4439697265625,0.4013,0.5752599999999999,2.861642360687256,5,"[0.55, 0.9161]","(0.902, 74.38, 0.9376)"
"[[20 16 20 41 35 36  6 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4090000092983246,877.0369873046875,0.4522,0.50128,1.859988808631897,5,"[0.55, 0.6785]","(0.902, 74.38, 0.9376)"
"[[11 21  6 16 35 35 30 44 30 22 17 17 25 29  3 44 41 46 34 40  5 16 47 42
   6 43 15 18  5  1 16]]",0.40299999713897705,931.7880249023438,0.4283,0.57084,2.4711315631866455,5,"[0.55, 0.701]","(0.902, 74.38, 0.9376)"
"[[36 13  1 48 13  5 12  5  3 18 47  2 29 23 13 10 31 34 20 42 35 20 11  6
  10 29 48 39 19 46 19]]",0.4090000092983246,1235.030029296875,0.403,0.47992,3.325000047683716,5,"[0.55, 0.6347]","(0.902, 74.38, 0.9376)"
"[[39 30 35 17 43 27 23 40 40 28 46 34 22 12 31 24  5 13 49  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4869999885559082,816.2080078125,0.5025,0.5749833333333333,3.4210927486419678,6,"[0.55, 0.7306]","(0.902, 74.38, 0.9376)"
"[[35 47 36 30 18 11 15 10 16 14 46 32 20 43 27 38 42  5  1 16 38 12 41 18
  30 41 20 33 14 17  9]]",0.4090000092983246,846.6079711914062,0.4644,0.54762,3.27514386177063,5,"[0.55, 0.8301]","(0.902, 74.38, 0.9376)"
"[[22 31 34 17 25 45 47 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,902.1480102539062,0.4411,0.66326,2.6406309604644775,5,"[0.55, 0.8765]","(0.902, 74.38, 0.9376)"
"[[39 15  3 17 23 11 35 37 24 21 37 20 18 11 31  2 11 26  4 23 17 13  7 48
   2 38  1 49  0  0  0]]",0.40400001406669617,936.3280029296875,0.4268,0.6583166666666667,2.3243043422698975,6,"[0.55, 0.8903]","(0.902, 74.38, 0.9376)"
"[[40 19 13 19  1 27 11 14  9 36  3  6 24 38 46 36 41  4 34 20 23 20 30 44
  13  1 49  0  0  0  0]]",0.40799999237060547,894.3619995117188,0.4449,0.5631999999999999,2.202261447906494,5,"[0.55, 0.9191]","(0.902, 74.38, 0.9376)"
"[[ 3 46  3 30 39  2 29 30 27 13 32 28 10 18 22  6 44  2 27  1 15 49  0  0
   0  0  0  0  0  0  0]]",0.41600000858306885,653.0650024414062,0.5441,0.58432,2.836369752883911,5,"[0.55, 0.8663]","(0.902, 74.38, 0.9376)"
"[[19  4 19 29 30 34 47  1 39 22 16 38 21  9 21 10  4 35 13 31  3 30 42 17
  13 17  3 44 26 45 31]]",0.40299999713897705,1295.8780517578125,0.401,0.70996,3.3974270820617676,5,"[0.55, 0.8568]","(0.902, 74.38, 0.9376)"
"[[38 43 10 19 13  7 27  9 38 14 21 27  1 42 46 30 23 38  6 24 49  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,729.7979736328125,0.5114,0.4859,2.3244082927703857,5,"[0.55, 0.6423]","(0.902, 74.38, 0.9376)"
"[[ 7 23 12 18 47  7 29 27 13  5 45 21 19 25 40 47 26 49  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,972.3759765625,0.4137,0.6573833333333333,2.5273325443267822,6,"[0.55, 0.9004]","(0.902, 74.38, 0.9376)"
"[[30 35  9 27  7 12 19 37  3 36 44  8 11 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,730.7890014648438,0.5114,0.5877166666666667,2.7492339611053467,6,"[0.55, 0.8756]","(0.902, 74.38, 0.9376)"
"[[17 44 44  6 42 38  5 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,870.0599975585938,0.454,0.6527428571428571,1.6259429454803467,7,"[0.55, 0.9248]","(0.902, 74.38, 0.9376)"
"[[21 21 35  6  7  3 43 34  9 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40400001406669617,932.97900390625,0.4281,0.5273399999999999,2.5675926208496094,5,"[0.55, 0.8714]","(0.902, 74.38, 0.9376)"
"[[ 8 19 34 26 33 45 33 46 44 20 48  4 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,794.2509765625,0.4856,0.6190285714285714,2.8985190391540527,7,"[0.55, 0.9365]","(0.902, 74.38, 0.9376)"
"[[25  1 21  1 48 28 40 49  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,868.4990234375,0.4563,0.58082,1.786645531654358,5,"[0.55, 0.7819]","(0.902, 74.38, 0.9376)"
"[[12 24 15 13 22  3  8 21 25  3 17  3  5  1 35  8  5 23 36 28  7  9 21 18
  38  8 39 48 14 38  3]]",0.41100001335144043,854.1920166015625,0.462,0.66275,2.7055184841156006,8,"[0.55, 0.8631]","(0.902, 74.38, 0.9376)"
"[[35 47 12 17 46 41 48 17  8  2 18 37 34 21 42 42 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,885.833984375,0.4493,0.5512833333333332,2.7296838760375977,6,"[0.55, 0.8248]","(0.902, 74.38, 0.9376)"
"[[20 46 23 33 11 24 15 11 28 38 39 16 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.40799999237060547,861.5700073242188,0.458,0.6540700000000002,2.713846206665039,10,"[0.55, 0.9343]","(0.902, 74.38, 0.9376)"
"[[29 28 47 37 36 19 31 30 45 10 11  9 18 49  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,786.718017578125,0.489,0.49108,2.055232524871826,5,"[0.55, 0.7011]","(0.902, 74.38, 0.9376)"
"[[ 5 36 47 43 26 25 19 35 12 35 37 27 31  7 27 49  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.5640000104904175,792.22900390625,0.5378,0.6562199999999999,2.4456684589385986,5,"[0.55, 0.8497]","(0.902, 74.38, 0.9376)"
"[[16 36 38 27 39 43 21 48 23 44  9 26 44 43 25 19 43 28 43 18  1 46 49  0
   0  0  0  0  0  0  0]]",0.41100001335144043,850.1110229492188,0.4636,0.6759999999999999,2.835756778717041,10,"[0.55, 0.9036]","(0.902, 74.38, 0.9376)"
"[[26 39 24 31 20 26 18 24 35 21  1 11 23 47 15 19 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,747.60498046875,0.503,0.5823166666666667,2.2616631984710693,6,"[0.55, 0.8381]","(0.902, 74.38, 0.9376)"
"[[ 1  5  8 18 37 13 48 25 25 43  3 38 38  9  1 23 33 48 47  1 47 35 11 27
   5 41  3 36 21 26 33]]",0.41200000047683716,718.2459716796875,0.5167,0.61208,2.3729772567749023,5,"[0.55, 0.9083]","(0.902, 74.38, 0.9376)"
"[[32 47 19 41  6 35 40 14 16 22 13  1 16 17 36 29 30 32  8  6 10 49  0  0
   0  0  0  0  0  0  0]]",0.4129999876022339,878.7589721679688,0.4528,0.6613666666666667,2.729186773300171,6,"[0.55, 0.9119]","(0.902, 74.38, 0.9376)"
"[[11 10 13 45 32 44 30 22 36 45 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.42500001192092896,876.343994140625,0.4578,0.60272,1.640080213546753,5,"[0.55, 0.8615]","(0.902, 74.38, 0.9376)"
"[[ 3 36  2 21 15 10 26  5 38 36 41 17 20 18 49  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4189999997615814,673.1119995117188,0.5371,0.52976,2.5677974224090576,5,"[0.55, 0.6949]","(0.902, 74.38, 0.9376)"
"[[13 17 16 35 43 36 23  7 33 41  1 14 39 19  9 25 22  4 43  1 29  8 45 13
  25 30  1  2 17  2 39]]",0.40299999713897705,988.9000244140625,0.4054,0.4973166666666667,2.466787815093994,6,"[0.55, 0.7245]","(0.902, 74.38, 0.9376)"
"[[23  1 14  5 20 33 23 23  8 21 48 37 48 33 42 41 23 23 46 21 23 38  6 18
  30 14 27 43 13 49  0]]",0.39800000190734863,1064.282958984375,0.4,0.7322000000000001,2.341132879257202,7,"[0.55, 0.8932]","(0.902, 74.38, 0.9376)"
"[[10 22 39 13  9 35 40  2 41 45 49  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4099999964237213,784.3330078125,0.4896,0.5787,2.347006320953369,5,"[0.55, 0.8571]","(0.902, 74.38, 0.9376)"
"[[15 29 35 12 14 13  4 38 36  7 20 44 25  3 12 48  4 47 19 32 26  3 12 48
   1  7 14 45  8 17 41]]",0.4020000100135803,887.2960205078125,0.4457,0.51902,2.4951648712158203,5,"[0.55, 0.7488]","(0.902, 74.38, 0.9376)"
"[[ 7 42  5 42 13 21  5 14 44 19 30 23 13 38 42 42  8  1 18  9 29 49  0  0
   0  0  0  0  0  0  0]]",0.40700000524520874,854.760986328125,0.4604,0.6329428571428571,2.845662832260132,7,"[0.55, 0.9329]","(0.902, 74.38, 0.9376)"
"[[ 9 21  5 44  9 34  1 34 40 22  7 25 49  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.4059999883174896,905.698974609375,0.4397,0.73134,3.101221799850464,5,"[0.55, 0.893]","(0.902, 74.38, 0.9376)"
"[[ 9 37  1  8 23 27 12  7 32 19  7 27 37  7  4 44 49  0  0  0  0  0  0  0
   0  0  0  0  0  0  0]]",0.41100001335144043,881.8350219726562,0.4509,0.62578,2.5173587799072266,5,"[0.55, 0.7674]","(0.902, 74.38, 0.9376)"
"[[ 7 20 36 42 43 13 21 43 46 35 11 29 29  7 29 13  6 21  9  2  7 14 49  0
   0  0  0  0  0  0  0]]",0.40799999237060547,953.135986328125,0.4214,0.6191166666666666,3.0133583545684814,6,"[0.55, 0.9119]","(0.902, 74.38, 0.9376)"
