Episode,Plays:,Max reward,reward_min,Best reward:,Loss,Invalids
129,5,0.894,0.55,0.9378,2.3956055641174316,1
130,5,0.936,0.55,0.9378,2.8355088233947754,3
131,5,0.934,0.55,0.9378,2.0788989067077637,1
132,8,0.932,0.55,0.9378,2.7955751419067383,0
133,5,0.783,0.55,0.9378,2.4448065757751465,1
134,8,0.942,0.55,0.9422,2.3078453540802,0
135,5,0.922,0.55,0.9422,3.079357385635376,1
136,5,0.898,0.55,0.9422,3.298788070678711,0
137,6,0.825,0.55,0.9422,2.4248464107513428,0
138,5,0.745,0.55,0.9422,2.7380402088165283,1
139,6,0.856,0.55,0.9422,2.4659032821655273,0
140,5,0.512,0.55,0.9422,2.688783645629883,0
141,5,0.917,0.55,0.9422,2.494049549102783,1
142,6,0.875,0.55,0.9422,2.8718979358673096,3
143,5,0.753,0.55,0.9422,3.225938320159912,0
144,5,0.662,0.55,0.9422,2.762068510055542,3
145,7,0.933,0.55,0.9422,2.758746385574341,3
146,5,0.728,0.55,0.9422,3.3969454765319824,0
147,7,0.911,0.55,0.9422,2.845247983932495,4
148,5,0.732,0.55,0.9422,2.737509250640869,0
149,5,0.841,0.55,0.9422,2.0062503814697266,0
150,5,0.64,0.55,0.9422,2.2012152671813965,4
151,5,0.657,0.55,0.9422,2.152305841445923,5
152,6,0.72,0.55,0.9422,3.035139799118042,0
153,5,0.924,0.55,0.9422,2.396292209625244,4
154,11,0.939,0.55,0.9422,1.9794427156448364,0
155,6,0.888,0.55,0.9422,2.5063130855560303,0
156,5,0.659,0.55,0.9422,3.1758687496185303,4
157,5,0.915,0.55,0.9422,2.9336555004119873,9
158,5,0.72,0.55,0.9422,3.2007927894592285,0
159,7,0.863,0.55,0.9422,2.9850194454193115,0
160,6,0.921,0.55,0.9422,2.181251049041748,0
161,5,0.647,0.55,0.9422,2.8847625255584717,1
162,5,0.814,0.55,0.9422,2.1528055667877197,0
163,9,0.93,0.55,0.9422,3.0954740047454834,1
164,5,0.936,0.55,0.9422,2.250706672668457,1
165,6,0.754,0.55,0.9422,2.6485178470611572,1
166,5,0.87,0.55,0.9422,3.517327070236206,4
167,5,0.8,0.55,0.9422,2.933615207672119,0
168,5,0.879,0.55,0.9422,3.5428593158721924,2
169,6,0.723,0.55,0.9422,1.9770654439926147,0
170,6,0.884,0.55,0.9422,2.0992140769958496,0
171,6,0.872,0.55,0.9422,2.4454503059387207,3
172,5,0.568,0.55,0.9422,2.884575128555298,1
173,5,0.822,0.55,0.9422,2.7139151096343994,0
174,5,0.94,0.55,0.9422,2.127635955810547,8
175,5,0.868,0.55,0.9422,2.8595144748687744,7
176,5,0.881,0.55,0.9422,2.2990317344665527,0
177,6,0.739,0.55,0.9422,2.9334237575531006,1
178,5,0.755,0.55,0.9422,2.908263683319092,5
179,5,0.651,0.55,0.9422,2.860267400741577,5
180,5,0.917,0.55,0.9422,3.1528472900390625,10
181,5,0.821,0.55,0.9422,2.688418388366699,1
182,7,0.938,0.55,0.9422,2.026411533355713,5
183,7,0.918,0.55,0.9422,2.740936756134033,3
184,5,0.731,0.55,0.9422,2.9571871757507324,1
185,5,0.614,0.55,0.9422,2.4943225383758545,5
186,5,0.729,0.55,0.9422,2.8845739364624023,1
187,6,0.923,0.55,0.9422,3.033724546432495,0
188,6,0.905,0.55,0.9422,2.9537975788116455,1
189,5,0.78,0.55,0.9422,2.079277276992798,2
190,7,0.909,0.55,0.9422,2.358356475830078,0
191,10,0.932,0.55,0.9422,2.0301733016967773,2
192,6,0.921,0.55,0.9422,2.2011077404022217,1
193,6,0.883,0.55,0.9422,3.2180211544036865,6
194,7,0.891,0.55,0.9422,3.1600120067596436,0
195,7,0.882,0.55,0.9422,2.794081926345825,2
196,8,0.867,0.55,0.9422,3.2222843170166016,0
197,5,0.66,0.55,0.9422,3.1525495052337646,2
198,5,0.547,0.55,0.9422,2.4934065341949463,0
199,5,0.593,0.55,0.9422,2.5187270641326904,5
200,5,0.78,0.55,0.9422,2.469860315322876,1
201,5,0.907,0.55,0.9422,1.615441918373108,2
202,9,0.906,0.55,0.9422,3.2309725284576416,0
203,5,0.697,0.55,0.9422,2.445411205291748,0
204,6,0.881,0.55,0.9422,3.1159722805023193,1
205,5,0.872,0.55,0.9422,2.54314923286438,0
206,6,0.899,0.55,0.9422,2.7293660640716553,1
207,5,0.916,0.55,0.9422,3.0781519412994385,0
208,7,0.922,0.55,0.9422,2.3575973510742188,0
209,8,0.935,0.55,0.9422,2.7192163467407227,0
210,5,0.848,0.55,0.9422,2.5666754245758057,2
211,5,0.926,0.55,0.9422,2.37274432182312,2
212,5,0.695,0.55,0.9422,2.4442076683044434,7
213,5,0.82,0.55,0.9422,2.738006830215454,1
214,6,0.802,0.55,0.9422,3.0550129413604736,2
215,5,0.716,0.55,0.9422,3.201662540435791,1
216,5,0.534,0.55,0.9422,2.883877992630005,0
217,5,0.916,0.55,0.9422,2.5171279907226562,10
218,8,0.746,0.55,0.9422,3.146470069885254,0
219,7,0.79,0.55,0.9422,2.5500566959381104,0
220,5,0.923,0.55,0.9422,2.615852117538452,5
221,5,0.612,0.55,0.9422,2.055100679397583,10
222,5,0.918,0.55,0.9422,2.0552217960357666,1
223,5,0.86,0.55,0.9422,3.273711681365967,1
224,9,0.932,0.55,0.9422,2.811300754547119,3
225,5,0.832,0.55,0.9422,2.420815944671631,3
226,8,0.925,0.55,0.9422,2.8267719745635986,4
227,5,0.681,0.55,0.9422,3.054442882537842,0
228,5,0.848,0.55,0.9422,3.3961334228515625,5
229,5,0.552,0.55,0.9422,2.5423824787139893,1
230,6,0.915,0.55,0.9422,2.119974136352539,0
231,5,0.824,0.55,0.9422,3.688943862915039,1
232,5,0.92,0.55,0.9422,2.957669973373413,3
233,6,0.737,0.55,0.9422,2.6478657722473145,3
234,5,0.908,0.55,0.9422,2.445401191711426,0
235,5,0.654,0.55,0.9422,2.4454362392425537,0
236,7,0.829,0.55,0.9422,2.4795987606048584,2
237,6,0.92,0.55,0.9422,2.7295522689819336,2
238,5,0.912,0.55,0.9422,3.3480212688446045,5
239,6,0.894,0.55,0.9422,2.3429064750671387,9
240,5,0.929,0.55,0.9422,2.2981719970703125,1
241,5,0.468,0.55,0.9422,2.616236448287964,3
242,5,0.757,0.55,0.9422,2.7376351356506348,1
243,5,0.911,0.55,0.9422,3.030226707458496,8
244,8,0.941,0.55,0.9422,2.8870701789855957,1
245,5,0.669,0.55,0.9422,2.5915069580078125,1
246,11,0.928,0.55,0.9422,2.311537504196167,2
247,5,0.88,0.55,0.9422,2.3237321376800537,7
248,6,0.834,0.55,0.9422,2.8314473628997803,0
249,6,0.834,0.55,0.9422,2.160080671310425,0
250,5,0.89,0.55,0.9422,3.078378915786743,4
251,5,0.854,0.55,0.9422,2.591695547103882,5
252,5,0.767,0.55,0.9422,2.7869369983673096,0
253,5,0.821,0.55,0.9422,3.298553466796875,0
254,6,0.78,0.55,0.9422,2.1190497875213623,10
255,6,0.895,0.55,0.9422,2.8315393924713135,5
256,6,0.922,0.55,0.9422,3.1552209854125977,2
257,5,0.902,0.55,0.9422,3.0552141666412354,0
258,5,0.854,0.55,0.9422,2.8345847129821777,6
259,5,0.904,0.55,0.9422,2.8110055923461914,0
260,5,0.926,0.55,0.9422,2.6644434928894043,2
261,8,0.885,0.55,0.9422,2.704577922821045,4
262,6,0.921,0.55,0.9422,2.8513267040252686,3
263,5,0.928,0.55,0.9422,2.493636131286621,1
264,6,0.912,0.55,0.9422,1.9573723077774048,1
265,6,0.859,0.55,0.9422,1.7943320274353027,3
266,7,0.908,0.55,0.9422,2.1838390827178955,1
267,5,0.582,0.55,0.9422,2.7135300636291504,0
268,5,0.857,0.55,0.9422,2.83614182472229,3
269,5,0.638,0.55,0.9422,1.8595740795135498,1
270,5,0.899,0.55,0.9422,3.006139039993286,0
271,5,0.689,0.55,0.9422,3.078087091445923,3
272,6,0.78,0.55,0.9422,2.6082112789154053,1
273,5,0.523,0.55,0.9422,2.762211322784424,0
274,6,0.697,0.55,0.9422,2.607525110244751,2
275,6,0.871,0.55,0.9422,1.835368037223816,0
276,5,0.921,0.55,0.9422,2.761836051940918,0
277,5,0.873,0.55,0.9422,3.006192684173584,1
278,5,0.804,0.55,0.9422,3.275087356567383,1
279,6,0.933,0.55,0.9422,2.9121387004852295,4
280,6,0.892,0.55,0.9422,2.2616705894470215,2
281,6,0.864,0.55,0.9422,2.566596508026123,0
282,5,0.899,0.55,0.9422,3.2008395195007324,1
283,5,0.913,0.55,0.9422,2.6886022090911865,0
284,5,0.912,0.55,0.9422,1.9330956935882568,5
285,5,0.837,0.55,0.9422,3.274287462234497,4
286,9,0.931,0.55,0.9422,2.1195690631866455,9
287,5,0.757,0.55,0.9422,3.005523204803467,2
288,7,0.91,0.55,0.9422,3.2110488414764404,2
289,7,0.905,0.55,0.9422,3.089444398880005,2
290,10,0.909,0.55,0.9422,3.334439754486084,5
291,5,0.86,0.55,0.9422,1.9570449590682983,0
292,6,0.915,0.55,0.9422,2.4045839309692383,2
293,5,0.889,0.55,0.9422,2.590385675430298,2
294,6,0.876,0.55,0.9422,2.6276400089263916,2
295,5,0.765,0.55,0.9422,2.8597302436828613,0
296,8,0.776,0.55,0.9422,2.765343427658081,6
297,6,0.898,0.55,0.9422,2.892122983932495,6
298,5,0.917,0.55,0.9422,2.030898332595825,4
299,5,0.934,0.55,0.9422,2.1523513793945312,0
300,5,0.668,0.55,0.9422,3.0070269107818604,2
